t_id,t_date,tour_wk,t_name,t_country,t_surf,t_indoor,t_alt,t_lvl,t_draw_size,m_num,t_round,t_round_num,m_best_of,m_score,m_time(m),w_id,w_name,w_rank,w_rank_pts,w_ioc,w_ent,w_hd,w_ht,w_age,w_svpt,w_1stWon,w_2ndWon,w_SvGms,w_ace,w_bpSaved,w_bpFaced,l_id,l_name,l_rank,l_rank_pts,l_ioc,l_ent,l_hd,l_ht,l_age,l_svpt,l_1stWon,l_2ndWon,l_SvGms,l_ace,l_bpSaved,l_bpFaced,t_loc,AvgW_IP_NV,AvgL_IP_NV
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14584,R32,1,3,6-7(6) 7-6(5) 6-2,135.0,103285,Radek Stepanek,45.0,970.0,CZE,5,R,185.0,35.11,110.0,64.0,16.0,16.0,5.0,3.0,3.0,105032,Sam Groth,157.0,334.0,AUS,4,R,193.0,26.22,107.0,49.0,22.0,16.0,18.0,9.0,11.0,Sydney,77.02,22.98
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14585,R32,1,3,4-6 6-3 6-4,122.0,105077,Albert Ramos,85.0,617.0,ESP,2,L,188.0,25.97,96.0,46.0,16.0,14.0,7.0,5.0,6.0,105023,Sam Querrey,46.0,960.0,USA,5,R,198.0,26.25,104.0,48.0,17.0,15.0,16.0,11.0,14.0,Sydney,22.55,77.45
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14586,R32,1,3,7-6(5) 4-6 7-6(1),128.0,104586,Lukas Rosol,47.0,956.0,CZE,5,R,196.0,28.45,117.0,42.0,31.0,17.0,7.0,6.0,10.0,105311,Joao Sousa,51.0,934.0,POR,5,R,185.0,24.77,105.0,39.0,24.0,17.0,6.0,2.0,5.0,Sydney,56.28,43.72
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14587,R32,1,3,6-1 6-2,58.0,104797,Denis Istomin,49.0,945.0,UZB,5,R,188.0,27.33,45.0,25.0,8.0,8.0,5.0,0.0,0.0,104665,Pablo Andujar,48.0,946.0,ESP,5,R,180.0,27.95,43.0,16.0,5.0,7.0,2.0,4.0,8.0,Sydney,78.53,21.47
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14588,R32,1,3,3-6 6-3 6-3,103.0,105227,Marin Cilic,37.0,1130.0,CRO,5,R,198.0,25.27,78.0,35.0,19.0,13.0,8.0,2.0,3.0,105526,Jan Lennard Struff,106.0,523.0,GER,2.5,R,193.0,23.7,85.0,38.0,15.0,14.0,7.0,2.0,5.0,Sydney,81.2,18.8
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14589,R32,1,3,6-2 6-2,57.0,103898,Julien Benneteau,35.0,1160.0,FRA,5,R,185.0,32.05,41.0,22.0,10.0,8.0,4.0,0.0,0.0,105051,Matthew Ebden,65.0,711.0,AUS,4,R,188.0,26.11,51.0,16.0,9.0,8.0,6.0,4.0,8.0,Sydney,57.03,42.97
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14590,R32,1,3,6-3 6-4,71.0,104660,Sergiy Stakhovsky,101.0,544.0,UKR,2.5,R,193.0,28.0,45.0,27.0,7.0,9.0,2.0,1.0,2.0,104122,Carlos Berlocq,41.0,1020.0,ARG,5,R,183.0,30.92,64.0,23.0,11.0,10.0,3.0,3.0,7.0,Sydney,62.87,37.13
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14591,R32,1,3,6-2 4-6 6-3,101.0,104594,Marinko Matosevic,56.0,819.0,AUS,4,R,194.0,28.41,86.0,42.0,15.0,14.0,5.0,4.0,7.0,104252,Florian Mayer,38.0,1110.0,GER,5,R,190.0,30.26,71.0,27.0,12.0,13.0,4.0,2.0,7.0,Sydney,45.91,54.09
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14592,R32,1,3,6-3 6-0,60.0,106071,Bernard Tomic,52.0,910.0,AUS,5,R,193.0,21.21,51.0,25.0,10.0,8.0,3.0,7.0,8.0,104719,Marcel Granollers,36.0,1155.0,ESP,5,R,190.0,27.74,40.0,13.0,3.0,7.0,0.0,3.0,8.0,Sydney,70.22,29.78
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14593,R32,1,3,6-4 6-3,78.0,104882,Blaz Kavcic,102.0,542.0,SLO,2.5,R,188.0,26.84,58.0,28.0,8.0,9.0,5.0,4.0,6.0,103813,Jarkko Nieminen,39.0,1090.0,FIN,5,L,185.0,32.46,62.0,18.0,14.0,10.0,1.0,5.0,10.0,Sydney,28.7,71.3
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14595,R16,2,3,1-6 6-3 6-4,111.0,105223,Juan Martin del Potro,5.0,5255.0,ARG,5,R,198.0,25.29,88.0,41.0,15.0,13.0,15.0,2.0,4.0,103917,Nicolas Mahut,50.0,938.0,FRA,5,R,190.0,31.96,73.0,36.0,15.0,13.0,11.0,3.0,5.0,Sydney,83.53,16.47
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14596,R16,2,3,6-2 7-6(5),91.0,103285,Radek Stepanek,45.0,970.0,CZE,5,R,185.0,35.11,58.0,29.0,13.0,10.0,10.0,3.0,5.0,105077,Albert Ramos,85.0,617.0,ESP,2,L,188.0,25.97,71.0,29.0,9.0,10.0,1.0,3.0,7.0,Sydney,75.88,24.12
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14597,R16,2,3,3-6 6-3 6-3,91.0,104098,Dmitry Tursunov,32.0,1244.0,RUS,5,R,185.0,31.07,78.0,42.0,11.0,13.0,6.0,7.0,8.0,104586,Lukas Rosol,47.0,956.0,CZE,5,R,196.0,28.45,89.0,39.0,16.0,14.0,17.0,3.0,6.0,Sydney,60.41,39.59
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14598,R16,2,3,6-3 6-4,77.0,104797,Denis Istomin,49.0,945.0,UZB,5,R,188.0,27.33,64.0,34.0,12.0,10.0,2.0,2.0,2.0,105227,Marin Cilic,37.0,1130.0,CRO,5,R,198.0,25.27,54.0,27.0,6.0,9.0,8.0,1.0,3.0,Sydney,33.81,66.19
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14599,R16,2,3,6-3 6-2,67.0,104660,Sergiy Stakhovsky,101.0,544.0,UKR,2.5,R,193.0,28.0,54.0,26.0,8.0,8.0,9.0,2.0,3.0,103898,Julien Benneteau,35.0,1160.0,FRA,5,R,185.0,32.05,50.0,17.0,5.0,9.0,6.0,2.0,7.0,Sydney,39.14,60.86
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14600,R16,2,3,6-3 6-4,72.0,104594,Marinko Matosevic,56.0,819.0,AUS,4,R,194.0,28.41,54.0,28.0,14.0,10.0,7.0,1.0,1.0,104312,Andreas Seppi,25.0,1360.0,ITA,5,R,190.0,29.88,58.0,24.0,12.0,9.0,3.0,6.0,8.0,Sydney,53.97,46.03
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14601,R16,2,3,6-3 4-6 6-4,122.0,106071,Bernard Tomic,52.0,910.0,AUS,5,R,193.0,21.21,80.0,42.0,16.0,15.0,8.0,0.0,1.0,104882,Blaz Kavcic,102.0,542.0,SLO,2.5,R,188.0,26.84,103.0,51.0,13.0,14.0,9.0,8.0,10.0,Sydney,78.38,21.62
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14602,R16,2,3,6-2 6-2,57.0,105238,Alexandr Dolgopolov,55.0,825.0,UKR,5,R,180.0,25.16,39.0,23.0,9.0,8.0,3.0,0.0,0.0,105668,Jerzy Janowicz,21.0,1615.0,POL,5,R,203.0,23.15,56.0,22.0,6.0,8.0,4.0,6.0,10.0,Sydney,54.62,45.38
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14603,QF,3,3,6-4 3-6 6-3,129.0,105223,Juan Martin del Potro,5.0,5255.0,ARG,5,R,198.0,25.29,97.0,46.0,14.0,14.0,14.0,7.0,10.0,103285,Radek Stepanek,45.0,970.0,CZE,5,R,185.0,35.11,81.0,26.0,23.0,14.0,3.0,3.0,7.0,Sydney,74.13,25.87
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14604,QF,3,3,7-6(5) 6-2,96.0,104098,Dmitry Tursunov,32.0,1244.0,RUS,5,R,185.0,31.07,76.0,35.0,16.0,10.0,6.0,3.0,3.0,104797,Denis Istomin,49.0,945.0,UZB,5,R,188.0,27.33,78.0,37.0,9.0,10.0,9.0,7.0,9.0,Sydney,44.24,55.76
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14605,QF,3,3,6-4 6-3,73.0,104660,Sergiy Stakhovsky,101.0,544.0,UKR,2.5,R,193.0,28.0,65.0,32.0,9.0,9.0,7.0,2.0,3.0,104594,Marinko Matosevic,56.0,819.0,AUS,4,R,194.0,28.41,57.0,27.0,5.0,10.0,2.0,3.0,7.0,Sydney,42.34,57.66
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14606,QF,3,3,6-4 6-3,66.0,106071,Bernard Tomic,52.0,910.0,AUS,5,R,193.0,21.21,57.0,26.0,12.0,10.0,7.0,2.0,4.0,105238,Alexandr Dolgopolov,55.0,825.0,UKR,5,R,180.0,25.16,56.0,25.0,6.0,9.0,10.0,6.0,10.0,Sydney,46.95,53.05
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14607,SF,4,3,6-4 6-2,65.0,105223,Juan Martin del Potro,5.0,5255.0,ARG,5,R,198.0,25.29,43.0,24.0,13.0,9.0,9.0,1.0,1.0,104098,Dmitry Tursunov,32.0,1244.0,RUS,5,R,185.0,31.07,51.0,24.0,6.0,9.0,3.0,2.0,5.0,Sydney,78.98,21.02
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14608,SF,4,3,6-7(4) 7-5 6-3,134.0,106071,Bernard Tomic,52.0,910.0,AUS,5,R,193.0,21.21,108.0,52.0,21.0,16.0,8.0,7.0,8.0,104660,Sergiy Stakhovsky,101.0,544.0,UKR,2.5,R,193.0,28.0,106.0,38.0,29.0,17.0,11.0,6.0,10.0,Sydney,70.0,30.0
2014-338,20140106,2014_02,Sydney,AUS,Hard,0,0,1,28,14609,F,5,3,6-3 6-1,54.0,105223,Juan Martin del Potro,5.0,5255.0,ARG,5,R,198.0,25.29,38.0,20.0,12.0,8.0,8.0,0.0,0.0,106071,Bernard Tomic,52.0,910.0,AUS,5,R,193.0,21.21,42.0,18.0,3.0,8.0,2.0,2.0,6.0,Sydney,75.0,25.0
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14611,R128,1,5,7-6(4) 0-6 7-6(3) 6-2,182.0,106423,Thanasi Kokkinakis,570.0,53.0,AUS,4,R,196.0,17.76,147.0,55.0,36.0,19.0,6.0,5.0,9.0,104997,Igor Sijsling,73.0,681.0,NED,5,R,190.0,26.41,123.0,57.0,22.0,19.0,20.0,2.0,5.0,Melbourne,39.14,60.86
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14612,R128,1,5,7-6(5) 5-7 6-2 6-4,242.0,106058,Jack Sock,95.0,582.0,USA,5,R,185.0,21.3,148.0,54.0,43.0,21.0,16.0,10.0,12.0,104735,Tobias Kamke,78.0,651.0,GER,5,R,180.0,27.65,136.0,51.0,36.0,21.0,6.0,6.0,10.0,Melbourne,40.31,59.69
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14613,R128,1,5,6-4 6-4 6-4,111.0,104792,Gael Monfils,32.0,1245.0,FRA,5,R,193.0,27.37,78.0,44.0,17.0,15.0,10.0,0.0,0.0,105992,Ryan Harrison,110.0,504.0,USA,5,R,183.0,21.69,93.0,42.0,17.0,15.0,2.0,1.0,4.0,Melbourne,84.16,15.84
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14614,R128,1,5,7-6(4) 6-3 5-7 5-7 7-5,258.0,104312,Andreas Seppi,25.0,1360.0,ITA,5,R,190.0,29.89,176.0,72.0,40.0,29.0,17.0,6.0,13.0,103720,Lleyton Hewitt,43.0,1010.0,AUS,5,R,180.0,32.88,177.0,76.0,38.0,28.0,23.0,11.0,18.0,Melbourne,23.75,76.25
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14615,R128,1,5,6-7(4) 7-6(2) 6-2 1-0 RET,154.0,105385,Donald Young,91.0,595.0,USA,5,L,183.0,24.48,106.0,58.0,16.0,16.0,0.0,3.0,4.0,104898,Robin Haase,45.0,977.0,NED,5,R,190.0,26.77,124.0,55.0,19.0,15.0,11.0,5.0,7.0,Melbourne,43.01,56.99
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14616,R128,1,5,6-4 7-6(9) 4-6 6-3,183.0,105583,Dusan Lajovic,117.0,483.0,SRB,2.5,R,180.0,23.54,132.0,53.0,30.0,21.0,7.0,4.0,8.0,106298,Lucas Pouille,193.0,262.0,FRA,4,R,185.0,19.89,135.0,56.0,21.0,20.0,2.0,5.0,10.0,Melbourne,64.56,35.44
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14617,R128,1,5,6-3 5-7 6-2 4-6 6-2,221.0,105453,Kei Nishikori,17.0,1915.0,JPN,5,R,178.0,24.04,143.0,69.0,26.0,23.0,6.0,6.0,9.0,104594,Marinko Matosevic,54.0,856.0,AUS,5,R,194.0,28.43,172.0,68.0,30.0,24.0,13.0,8.0,15.0,Melbourne,75.49,24.51
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14618,R128,1,5,7-6(2) 6-1 4-6 6-2,144.0,105683,Milos Raonic,11.0,2860.0,CAN,5,R,196.0,23.05,101.0,56.0,17.0,18.0,21.0,3.0,6.0,104593,Daniel Gimeno Traver,77.0,662.0,ESP,5,R,185.0,28.44,122.0,43.0,25.0,19.0,5.0,13.0,20.0,Melbourne,92.11,7.89
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14619,R128,1,5,7-6(5) 7-6(5) 6-3,136.0,103812,Victor Hanescu,76.0,665.0,ROU,5,R,198.0,32.48,120.0,59.0,24.0,17.0,8.0,5.0,6.0,105376,Peter Gojowczyk,135.0,423.0,GER,2.5,R,185.0,24.5,104.0,44.0,22.0,16.0,7.0,5.0,7.0,Melbourne,33.73,66.27
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14620,R128,1,5,6-3 6-2 6-1,108.0,104229,Yen Hsun Lu,53.0,860.0,TPE,5,R,180.0,30.42,76.0,33.0,11.0,12.0,9.0,4.0,7.0,104499,Jimmy Wang,173.0,302.0,TPE,2.5,R,178.0,28.93,101.0,32.0,12.0,12.0,1.0,10.0,19.0,Melbourne,76.39,23.61
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14621,R128,1,5,6-7(7) 6-4 6-4 6-3,154.0,105777,Grigor Dimitrov,22.0,1460.0,BUL,5,R,188.0,22.66,108.0,55.0,30.0,20.0,14.0,0.0,0.0,105614,Bradley Klahn,93.0,592.0,USA,5,L,190.0,23.4,130.0,54.0,28.0,21.0,10.0,4.0,8.0,Melbourne,79.45,20.55
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14622,R128,1,5,7-6(12) 6-3 6-4,132.0,105332,Benoit Paire,28.0,1300.0,FRA,5,R,196.0,24.68,106.0,54.0,22.0,16.0,24.0,3.0,4.0,104433,Frank Dancevic,122.0,460.0,CAN,2.5,R,185.0,29.3,108.0,48.0,19.0,15.0,12.0,9.0,12.0,Melbourne,68.72,31.28
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14623,R128,1,5,6-3 6-7(5) 6-2 7-6(2),152.0,106401,Nick Kyrgios,183.0,277.0,AUS,4,R,193.0,18.72,123.0,63.0,22.0,21.0,34.0,4.0,7.0,103794,Benjamin Becker,81.0,640.0,GER,5,R,178.0,32.58,124.0,44.0,32.0,20.0,12.0,2.0,8.0,Melbourne,48.01,51.99
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14624,R128,1,5,6-2 6-1 6-1,90.0,105138,Roberto Bautista Agut,62.0,750.0,ESP,5,R,183.0,25.75,61.0,37.0,7.0,11.0,1.0,1.0,2.0,105065,Tim Smyczek,90.0,600.0,USA,5,R,175.0,26.04,89.0,28.0,10.0,11.0,8.0,10.0,18.0,Melbourne,73.77,26.23
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14625,R128,1,5,6-7(1) 6-3 6-4 6-4,184.0,105223,Juan Martin del Potro,5.0,5415.0,ARG,5,R,198.0,25.31,115.0,61.0,24.0,21.0,16.0,1.0,2.0,105733,Rhyne Williams,130.0,428.0,USA,2.5,R,185.0,22.81,114.0,52.0,25.0,20.0,29.0,4.0,8.0,Melbourne,93.65,6.35
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14626,R128,1,5,6-1 6-1 6-3,87.0,104918,Andy Murray,4.0,5560.0,GBR,5,R,190.0,26.67,59.0,33.0,11.0,11.0,11.0,0.0,0.0,104424,Go Soeda,112.0,498.0,JPN,5,R,178.0,29.36,74.0,28.0,6.0,12.0,6.0,6.0,13.0,Melbourne,93.3,6.7
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14627,R128,1,5,7-5 4-6 6-7(4) 6-1 6-3,209.0,104672,Vincent Millot,267.0,170.0,FRA,2.5,L,173.0,27.95,166.0,64.0,33.0,25.0,18.0,13.0,20.0,104639,Wayne Odesnik,139.0,410.0,USA,2.5,L,180.0,28.15,165.0,66.0,23.0,25.0,11.0,15.0,26.0,Melbourne,34.29,65.71
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14628,R128,1,5,6-4 7-5 6-1,94.0,103582,Michael Berrer,144.0,391.0,GER,2.5,L,193.0,33.54,73.0,39.0,19.0,14.0,9.0,2.0,2.0,103566,Michael Llodra,102.0,541.0,FRA,5,L,190.0,33.66,96.0,47.0,12.0,15.0,10.0,7.0,12.0,Melbourne,57.14,42.86
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14629,R128,1,5,6-4 6-4 7-6(2),133.0,103852,Feliciano Lopez,27.0,1310.0,ESP,5,L,188.0,32.31,95.0,50.0,18.0,16.0,12.0,5.0,7.0,104500,Somdev Devvarman,97.0,579.0,IND,5,R,180.0,28.91,104.0,34.0,28.0,16.0,6.0,3.0,7.0,Melbourne,76.88,23.12
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14630,R128,1,5,7-6(3) 6-3 6-0,113.0,103565,Stephane Robert,119.0,479.0,FRA,2,R,185.0,33.66,71.0,25.0,21.0,13.0,4.0,1.0,5.0,105379,Aljaz Bedene,104.0,528.0,SLO,5,R,181.0,24.49,107.0,40.0,9.0,14.0,16.0,8.0,17.0,Melbourne,,
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14631,R128,1,5,6-3 7-6(4) 7-5,126.0,104308,Michal Przysiezny,64.0,730.0,POL,5,R,185.0,29.91,89.0,48.0,17.0,16.0,15.0,2.0,4.0,104547,Horacio Zeballos,65.0,730.0,ARG,5,L,188.0,28.71,100.0,43.0,18.0,17.0,11.0,3.0,8.0,Melbourne,62.09,37.91
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14632,R128,1,5,6-4 6-2 7-5,128.0,105641,Blaz Rola,185.0,276.0,SLO,2.5,L,193.0,23.27,102.0,57.0,13.0,15.0,6.0,8.0,8.0,105643,Federico Delbonis,55.0,826.0,ARG,5,L,190.0,23.27,92.0,38.0,16.0,15.0,4.0,5.0,9.0,Melbourne,56.02,43.98
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14633,R128,1,5,6-2 7-6(6) RET,82.0,105373,Martin Klizan,106.0,518.0,SVK,2,L,190.0,24.51,58.0,27.0,21.0,11.0,9.0,3.0,3.0,104545,John Isner,13.0,2310.0,USA,5,R,206.0,28.72,67.0,36.0,6.0,10.0,10.0,3.0,5.0,Melbourne,15.93,84.07
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14634,R128,1,5,7-5 6-3 6-3,110.0,104542,Jo-Wilfried Tsonga,10.0,3065.0,FRA,5,R,188.0,28.74,82.0,37.0,23.0,15.0,15.0,1.0,2.0,103835,Filippo Volandri,70.0,694.0,ITA,5,R,183.0,32.36,99.0,37.0,18.0,15.0,2.0,8.0,13.0,Melbourne,94.82,5.18
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14635,R128,1,5,4-6 6-3 7-6(5) RET,132.0,105064,Thomaz Bellucci,129.0,430.0,BRA,2.5,L,188.0,26.04,99.0,40.0,23.0,16.0,8.0,4.0,8.0,104714,Julian Reister,88.0,612.0,GER,5,R,188.0,27.78,92.0,43.0,14.0,15.0,5.0,3.0,7.0,Melbourne,72.52,27.48
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14636,R128,1,5,4-6 4-6 6-3 6-3 6-2,192.0,105227,Marin Cilic,36.0,1130.0,CRO,5,R,198.0,25.29,120.0,58.0,29.0,23.0,22.0,1.0,3.0,104719,Marcel Granollers,35.0,1155.0,ESP,5,R,190.0,27.76,149.0,64.0,27.0,23.0,13.0,3.0,8.0,Melbourne,79.12,20.88
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14637,R128,1,5,6-7(4) 6-4 3-6 6-3 16-14,272.0,104468,Gilles Simon,19.0,1790.0,FRA,5,R,183.0,29.05,257.0,114.0,57.0,35.0,32.0,23.0,25.0,104978,Daniel Brands,59.0,779.0,GER,5,R,196.0,26.49,204.0,108.0,37.0,35.0,41.0,6.0,10.0,Melbourne,33.41,66.59
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14638,R128,1,5,5-7 6-3 6-2 6-3,146.0,104269,Fernando Verdasco,33.0,1235.0,ESP,5,L,188.0,30.16,115.0,59.0,24.0,19.0,20.0,4.0,5.0,105585,Ze Zhang,253.0,182.0,CHN,2.5,R,188.0,23.53,111.0,44.0,25.0,19.0,7.0,9.0,14.0,Melbourne,85.3,14.7
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14639,R128,1,5,6-7(3) 6-4 6-2 6-0,171.0,104559,Teymuraz Gabashvili,79.0,651.0,RUS,5,R,188.0,28.64,114.0,49.0,24.0,18.0,5.0,3.0,6.0,104660,Sergiy Stakhovsky,82.0,636.0,UKR,5,R,193.0,28.02,131.0,50.0,21.0,18.0,14.0,8.0,17.0,Melbourne,21.88,78.12
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14640,R128,1,5,6-7(3) 4-6 6-1 2-0 RET,167.0,104882,Blaz Kavcic,99.0,559.0,SLO,5,R,188.0,26.86,103.0,43.0,22.0,16.0,10.0,7.0,11.0,103285,Radek Stepanek,44.0,995.0,CZE,5,R,185.0,35.13,122.0,37.0,29.0,16.0,5.0,8.0,14.0,Melbourne,27.31,72.69
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14641,R128,1,5,6-4 6-4 6-2,106.0,103819,Roger Federer,6.0,4355.0,SUI,5,R,185.0,32.43,78.0,40.0,19.0,14.0,11.0,1.0,1.0,105902,James Duckworth,133.0,425.0,AUS,4,R,183.0,21.98,92.0,36.0,19.0,14.0,13.0,13.0,17.0,Melbourne,93.97,6.03
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14642,R128,1,5,6-3 6-4 6-3,110.0,104607,Tomas Berdych,7.0,4180.0,CZE,5,R,196.0,28.32,71.0,39.0,19.0,14.0,8.0,2.0,2.0,104873,Aleksandr Nedovyesov,94.0,586.0,KAZ,5,R,193.0,26.91,93.0,37.0,17.0,14.0,8.0,10.0,14.0,Melbourne,94.1,5.9
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14643,R128,1,5,7-5 7-5 7-6(2),162.0,104932,Kenny De Schepper,86.0,617.0,FRA,5,L,203.0,26.63,133.0,63.0,20.0,18.0,19.0,11.0,13.0,105842,Di Wu,203.0,246.0,CHN,4,R,175.0,22.33,126.0,46.0,29.0,18.0,3.0,7.0,11.0,Melbourne,49.87,50.13
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14644,R128,1,5,6-4 6-2 6-1,86.0,106000,Damir Dzumhur,188.0,272.0,BIH,2.5,R,172.0,21.65,68.0,31.0,19.0,12.0,4.0,1.0,2.0,104225,Jan Hajek,103.0,540.0,CZE,5,R,180.0,30.44,82.0,31.0,6.0,13.0,2.0,5.0,12.0,Melbourne,62.78,37.22
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14645,R128,1,5,7-6(8) 6-3 7-6(4),114.0,104471,Ivan Dodig,34.0,1190.0,CRO,5,R,183.0,29.03,100.0,68.0,12.0,17.0,8.0,2.0,3.0,103333,Ivo Karlovic,75.0,667.0,CRO,5,R,208.0,34.87,101.0,55.0,18.0,16.0,25.0,1.0,3.0,Melbourne,62.96,37.04
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14646,R128,1,5,2-6 6-7(4) 6-4 6-4 6-4,229.0,104731,Kevin Anderson,21.0,1580.0,RSA,5,R,203.0,27.66,146.0,76.0,28.0,25.0,21.0,4.0,6.0,106210,Jiri Vesely,83.0,636.0,CZE,5,L,198.0,20.51,162.0,69.0,43.0,25.0,16.0,11.0,14.0,Melbourne,70.55,29.45
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14647,R128,1,5,5-7 6-4 6-3 7-6(3),185.0,106233,Dominic Thiem,136.0,422.0,AUT,2.5,R,185.0,20.36,137.0,60.0,31.0,21.0,20.0,5.0,8.0,105311,Joao Sousa,50.0,925.0,POR,5,R,185.0,24.79,144.0,57.0,30.0,22.0,8.0,7.0,12.0,Melbourne,46.44,53.56
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14648,R128,1,5,6-4 7-6(5) 6-7(9) 6-2,228.0,104273,Edouard Roger Vasselin,40.0,1038.0,FRA,5,R,188.0,30.13,168.0,67.0,32.0,21.0,6.0,9.0,13.0,104122,Carlos Berlocq,41.0,1020.0,ARG,5,R,183.0,30.94,145.0,49.0,32.0,21.0,9.0,9.0,16.0,Melbourne,67.82,32.18
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14649,R128,1,5,7-5 5-2 RET,80.0,104198,Guillermo Garcia Lopez,58.0,801.0,ESP,5,R,188.0,30.61,60.0,27.0,11.0,9.0,7.0,1.0,2.0,103163,Tommy Haas,12.0,2435.0,GER,5,R,188.0,35.78,60.0,22.0,11.0,10.0,4.0,0.0,4.0,Melbourne,37.13,62.87
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14650,R128,1,5,6-1 6-4 6-2,109.0,104022,Mikhail Youzhny,15.0,2145.0,RUS,5,R,183.0,31.55,86.0,39.0,17.0,13.0,5.0,3.0,5.0,105526,Jan Lennard Struff,105.0,527.0,GER,5,R,193.0,23.72,75.0,24.0,12.0,12.0,2.0,2.0,9.0,Melbourne,75.44,24.56
2014-580,20140113,2014_03,Australian Open,AUS,Hard,0,0,4,128,14651,R128,1,5,6-4 6-2 6-4,105.0,104252,Florian Mayer,37.0,1110.0,GER,5,R,190.0,30.28,83.0,37.0,21.0,14.0,6.0,2.0,3.0,106045,Denis Kudla,113.0,497.0,USA,2.5,R,180.0,21.41,96.0,35.0,18.0,14.0,1.0,6.0,11.0,Melbourne,72.07,27.93
