t_id,t_date,tour_wk,t_name,t_country,t_surf,t_indoor,t_alt,t_lvl,t_draw_size,m_num,t_round,t_round_num,m_best_of,m_score,m_time(m),w_id,w_name,w_rank,w_rank_pts,w_ioc,w_ent,w_hd,w_ht,w_age,w_svpt,w_1stWon,w_2ndWon,w_SvGms,w_ace,w_bpSaved,w_bpFaced,l_id,l_name,l_rank,l_rank_pts,l_ioc,l_ent,l_hd,l_ht,l_age,l_svpt,l_1stWon,l_2ndWon,l_SvGms,l_ace,l_bpSaved,l_bpFaced,t_loc,AvgW_IP_NV,AvgL_IP_NV
2015-1536,20150503,2015_14,Madrid Masters,ESP,Clay,0,0,2,56,13696,R64,1,3,6-3 6-4,58.0,104755,Richard Gasquet,23.0,1535.0,FRA,5,R,185.0,28.88,53.0,37.0,4.0,10.0,4.0,0.0,0.0,103333,Ivo Karlovic,25.0,1470.0,CRO,5,R,208.0,36.18,46.0,22.0,8.0,9.0,9.0,0.0,2.0,Madrid,70.9,29.1
2015-314,20150727,2015_19,Gstaad,SUI,Clay,0,1,1,28,13697,R32,1,3,4-6 2-0 RET,58.0,104714,Julian Reister,759.0,27.0,GER,2.5,R,188.0,29.32,50.0,19.0,7.0,6.0,1.0,10.0,13.0,104882,Blaz Kavcic,131.0,413.0,SLO,5,R,188.0,28.39,38.0,16.0,3.0,6.0,0.0,2.0,5.0,Gstaad,66.43,33.57
2015-410,20150412,2015_11,Monte Carlo Masters,FRA,Clay,0,0,2,56,13702,R16,3,3,6-4 6-0,57.0,104925,Novak Djokovic,1.0,13205.0,SRB,5,R,188.0,27.89,41.0,20.0,12.0,8.0,2.0,0.0,0.0,104890,Andreas Haider Maurer,52.0,876.0,AUT,5,R,190.0,28.06,42.0,15.0,5.0,8.0,3.0,1.0,5.0,Monte Carlo,95.0,5.0
2015-7290,20150427,2015_13,Estoril,POR,Clay,0,0,1,28,13703,QF,3,3,6-3 6-4,57.0,106401,Nick Kyrgios,46.0,980.0,AUS,5,R,193.0,20.0,56.0,29.0,10.0,10.0,7.0,1.0,2.0,104898,Robin Haase,101.0,532.0,NED,5,R,190.0,28.06,45.0,21.0,6.0,9.0,1.0,4.0,7.0,Estoril,61.46,38.54
2015-308,20150427,2015_13,Munich,GER,Clay,0,0,1,28,13704,R32,1,3,6-1 4-1 RET,57.0,103285,Radek Stepanek,120.0,465.0,CZE,2.5,R,185.0,36.41,38.0,20.0,5.0,6.0,0.0,4.0,5.0,104736,Farrukh Dustov,108.0,505.0,UZB,5,R,196.0,28.93,28.0,5.0,2.0,6.0,2.0,1.0,6.0,Munich,71.55,28.45
2015-1536,20150503,2015_14,Madrid Masters,ESP,Clay,0,0,2,56,13705,R64,1,3,6-4 3-0 RET,57.0,105777,Grigor Dimitrov,11.0,2985.0,BUL,5,R,188.0,23.97,40.0,23.0,8.0,6.0,7.0,1.0,1.0,105385,Donald Young,51.0,920.0,USA,5,L,183.0,25.78,49.0,20.0,7.0,7.0,1.0,3.0,6.0,Madrid,81.72,18.28
2015-316,20150720,2015_18,Bastad,SWE,Clay,0,0,1,28,13706,R32,1,3,6-2 6-0,57.0,105208,Ernests Gulbis,81.0,610.0,LAT,5,R,190.0,26.89,41.0,24.0,6.0,7.0,5.0,2.0,2.0,104947,Marsel Ilhan,77.0,657.0,TUR,5,R,190.0,28.11,51.0,13.0,9.0,7.0,2.0,1.0,6.0,Bastad,70.35,29.65
2015-314,20150727,2015_19,Gstaad,SUI,Clay,0,1,1,28,13707,R32,1,3,6-1 6-2,57.0,105807,Pablo Carreno Busta,60.0,790.0,ESP,5,R,188.0,24.04,49.0,29.0,7.0,8.0,7.0,2.0,2.0,104022,Mikhail Youzhny,101.0,515.0,RUS,5,R,183.0,33.09,47.0,14.0,10.0,7.0,3.0,3.0,7.0,Gstaad,72.96,27.04
2015-319,20150803,2015_20,Kitzbuhel,AUT,Clay,0,0,1,28,13708,R16,2,3,6-1 6-2,57.0,104926,Fabio Fognini,27.0,1370.0,ITA,5,R,178.0,28.19,50.0,20.0,13.0,8.0,0.0,6.0,7.0,110602,Dennis Novak,256.0,186.0,AUT,4,R,183.0,21.93,42.0,14.0,3.0,7.0,1.0,3.0,8.0,Kitzbuhel,88.72,11.28
2015-6932,20150216,2015_06,Rio de Janeiro,BRA,Clay,0,0,1,32,13717,R32,1,3,6-3 3-0 RET,56.0,104338,Juan Monaco,66.0,770.0,ARG,5,R,185.0,30.89,36.0,16.0,12.0,6.0,5.0,1.0,1.0,105053,Santiago Giraldo,33.0,1210.0,COL,5,R,188.0,27.22,39.0,16.0,3.0,6.0,1.0,2.0,5.0,Rio de Janeiro,45.5,54.5
2015-506,20150223,2015_07,Buenos Aires,ARG,Clay,0,0,1,28,13718,R16,2,3,6-3 6-0,56.0,104122,Carlos Berlocq,74.0,670.0,ARG,5,R,183.0,32.05,37.0,20.0,7.0,7.0,4.0,0.0,1.0,104926,Fabio Fognini,22.0,1530.0,ITA,5,R,178.0,27.75,45.0,11.0,7.0,8.0,0.0,3.0,9.0,Buenos Aires,43.08,56.92
2015-773,20150420,2015_12,Bucharest,ROU,Clay,0,0,1,28,13721,R32,1,3,6-2 6-0,56.0,104198,Guillermo Garcia Lopez,45.0,985.0,ESP,5,R,188.0,31.88,33.0,16.0,12.0,7.0,2.0,0.0,0.0,105841,Lorenzo Giustino,384.0,113.0,ITA,2.5,R,180.0,23.61,39.0,10.0,6.0,7.0,1.0,2.0,7.0,Bucharest,81.08,18.92
2015-308,20150427,2015_13,Munich,GER,Clay,0,0,1,28,13722,R32,1,3,6-1 6-2,56.0,104259,Philipp Kohlschreiber,26.0,1395.0,GER,5,R,178.0,31.53,38.0,17.0,11.0,7.0,1.0,0.0,0.0,106210,Jiri Vesely,35.0,1108.0,CZE,5,L,198.0,21.8,50.0,15.0,7.0,8.0,2.0,6.0,11.0,Munich,66.59,33.41
2015-308,20150427,2015_13,Munich,GER,Clay,0,0,1,28,13723,R16,2,3,6-3 6-0,56.0,106233,Dominic Thiem,44.0,985.0,AUT,5,R,185.0,21.65,47.0,19.0,8.0,7.0,4.0,7.0,9.0,104926,Fabio Fognini,29.0,1285.0,ITA,5,R,178.0,27.93,50.0,14.0,5.0,8.0,1.0,5.0,12.0,Munich,40.05,59.95
2015-439,20150720,2015_18,Umag,CRO,Clay,0,0,1,28,13724,R32,1,3,6-3 6-0,56.0,106000,Damir Dzumhur,100.0,524.0,BIH,5,R,172.0,23.16,37.0,15.0,13.0,7.0,0.0,0.0,0.0,104586,Lukas Rosol,54.0,857.0,CZE,5,R,196.0,29.99,49.0,14.0,9.0,8.0,1.0,2.0,7.0,Umag,34.7,65.3
2015-410,20150412,2015_11,Monte Carlo Masters,FRA,Clay,0,0,2,56,13731,R32,2,3,6-2 6-1,55.0,103819,Roger Federer,2.0,8895.0,SUI,5,R,185.0,33.68,41.0,22.0,7.0,8.0,5.0,0.0,1.0,104871,Jeremy Chardy,35.0,1155.0,FRA,5,R,188.0,28.16,50.0,14.0,8.0,7.0,1.0,5.0,10.0,Monte Carlo,83.55,16.45
2015-410,20150412,2015_11,Monte Carlo Masters,FRA,Clay,0,0,2,56,13732,R16,3,3,6-1 6-2,55.0,105777,Grigor Dimitrov,11.0,3055.0,BUL,5,R,188.0,23.91,50.0,23.0,12.0,7.0,1.0,6.0,6.0,104527,Stan Wawrinka,9.0,4405.0,SUI,5,R,183.0,30.04,47.0,16.0,6.0,8.0,0.0,4.0,9.0,Monte Carlo,36.36,63.64
2015-773,20150420,2015_12,Bucharest,ROU,Clay,0,0,1,28,13733,R16,2,3,6-1 6-2,55.0,104792,Gael Monfils,15.0,2020.0,FRA,5,R,193.0,28.63,41.0,30.0,3.0,8.0,3.0,2.0,2.0,104022,Mikhail Youzhny,57.0,815.0,RUS,5,R,183.0,32.82,41.0,15.0,4.0,7.0,1.0,2.0,6.0,Bucharest,78.53,21.47
2015-416,20150510,2015_15,Rome Masters,ITA,Clay,0,0,2,56,13734,SF,5,3,6-4 6-2,55.0,103819,Roger Federer,2.0,8645.0,SUI,5,R,185.0,33.75,48.0,28.0,8.0,9.0,6.0,1.0,2.0,104527,Stan Wawrinka,9.0,3575.0,SUI,5,R,183.0,30.12,45.0,19.0,6.0,9.0,4.0,2.0,6.0,Rome,60.71,39.29
2015-314,20150727,2015_19,Gstaad,SUI,Clay,0,1,1,28,13735,R32,1,3,6-0 6-4,55.0,104797,Denis Istomin,70.0,725.0,UZB,5,R,188.0,28.88,39.0,23.0,10.0,8.0,1.0,0.0,0.0,105270,Maxime Teixeira,340.0,133.0,FRA,2.5,R,188.0,26.52,60.0,21.0,8.0,8.0,1.0,5.0,9.0,Gstaad,76.94,23.06
2015-319,20150803,2015_20,Kitzbuhel,AUT,Clay,0,0,1,28,13736,R16,2,3,7-5 3-0 RET,55.0,105583,Dusan Lajovic,112.0,485.0,SRB,5,R,180.0,25.09,46.0,23.0,7.0,8.0,4.0,1.0,3.0,104312,Andreas Seppi,24.0,1490.0,ITA,5,R,190.0,31.45,41.0,14.0,6.0,7.0,1.0,3.0,7.0,Kitzbuhel,36.03,63.97
2015-360,20150406,2015_10,Casablanca,MOR,Clay,0,0,1,28,13748,R16,2,3,6-1 4-1 RET,54.0,104593,Daniel Gimeno Traver,95.0,571.0,ESP,5,R,185.0,29.66,29.0,14.0,10.0,6.0,1.0,0.0,0.0,105062,Mikhail Kukushkin,53.0,867.0,KAZ,5,R,183.0,27.28,51.0,17.0,6.0,6.0,1.0,6.0,10.0,Casablanca,45.38,54.62
2015-425,20150420,2015_12,Barcelona,ESP,Clay,0,0,1,48,13749,R64,1,3,6-1 6-0,54.0,105062,Mikhail Kukushkin,54.0,867.0,KAZ,5,R,183.0,27.32,39.0,26.0,3.0,7.0,0.0,0.0,0.0,105154,Joao Souza,77.0,650.0,BRA,5,R,193.0,26.9,37.0,9.0,5.0,6.0,0.0,3.0,8.0,Barcelona,53.44,46.56
2015-308,20150427,2015_13,Munich,GER,Clay,0,0,1,28,13750,R32,1,3,6-2 6-2,54.0,104586,Lukas Rosol,41.0,1050.0,CZE,5,R,196.0,29.76,46.0,19.0,12.0,8.0,5.0,2.0,3.0,104252,Florian Mayer,605.0,45.0,GER,4,R,190.0,31.56,54.0,17.0,7.0,8.0,1.0,5.0,10.0,Munich,51.6,48.4
2015-6120,20150517,2015_16,Nice,FRA,Clay,1,0,1,28,13751,R16,2,3,6-3 6-1,54.0,104338,Juan Monaco,34.0,1170.0,ARG,5,R,185.0,31.13,48.0,26.0,7.0,8.0,1.0,1.0,2.0,105023,Sam Querrey,38.0,1115.0,USA,5,R,198.0,27.61,51.0,20.0,5.0,8.0,3.0,3.0,8.0,Nice,65.71,34.29
2015-439,20150720,2015_18,Umag,CRO,Clay,0,0,1,28,13753,R16,2,3,6-1 6-2,54.0,105138,Roberto Bautista Agut,22.0,1475.0,ESP,5,R,183.0,27.26,43.0,23.0,10.0,8.0,8.0,0.0,0.0,104882,Blaz Kavcic,132.0,413.0,SLO,5,R,188.0,28.38,38.0,13.0,2.0,7.0,0.0,1.0,5.0,Umag,86.24,13.76
2015-414,20150727,2015_19,Hamburg,GER,Clay,0,0,1,32,13754,QF,3,3,6-3 6-2,54.0,106298,Lucas Pouille,85.0,568.0,FRA,2.5,R,185.0,21.42,53.0,20.0,18.0,9.0,2.0,1.0,1.0,105332,Benoit Paire,42.0,1010.0,FRA,5,R,196.0,26.22,54.0,21.0,8.0,8.0,5.0,2.0,5.0,Hamburg,30.07,69.93
2015-410,20150412,2015_11,Monte Carlo Masters,FRA,Clay,0,0,2,56,13764,R64,1,3,6-0 6-2,53.0,105138,Roberto Bautista Agut,16.0,1940.0,ESP,5,R,183.0,27.0,35.0,16.0,10.0,7.0,3.0,2.0,3.0,103794,Benjamin Becker,45.0,990.0,GER,5,R,178.0,33.82,40.0,13.0,2.0,7.0,5.0,3.0,9.0,Monte Carlo,83.95,16.05
2015-322,20150517,2015_16,Geneva,SUI,Clay,0,0,1,28,13765,R32,1,3,6-0 6-2,53.0,104797,Denis Istomin,66.0,725.0,UZB,5,R,188.0,28.69,37.0,20.0,9.0,7.0,2.0,2.0,2.0,104386,Janko Tipsarevic,474.0,76.0,SRB,4,R,180.0,30.9,50.0,14.0,8.0,7.0,0.0,7.0,12.0,Geneva,36.21,63.79
2015-7163,20150427,2015_13,Istanbul,TUR,Clay,0,0,1,28,13771,R16,2,3,6-0 6-2,52.0,106043,Diego Schwartzman,63.0,765.0,ARG,5,R,170.0,22.69,47.0,22.0,11.0,7.0,4.0,4.0,4.0,103781,Jurgen Melzer,83.0,605.0,AUT,5,L,183.0,33.93,41.0,11.0,6.0,7.0,1.0,5.0,10.0,Istanbul,68.06,31.94
2015-439,20150720,2015_18,Umag,CRO,Clay,0,0,1,28,13772,R16,2,3,6-3 6-0,52.0,104792,Gael Monfils,17.0,1930.0,FRA,5,R,193.0,28.88,37.0,23.0,6.0,7.0,7.0,1.0,1.0,105542,Bastian Trinker,417.0,96.0,AUT,2.5,R,188.0,25.19,54.0,16.0,7.0,8.0,0.0,5.0,10.0,Umag,90.08,9.92
2015-425,20150420,2015_12,Barcelona,ESP,Clay,0,0,1,48,13779,R64,1,3,6-1 6-0,50.0,105064,Thomaz Bellucci,75.0,656.0,BRA,5,L,188.0,27.3,39.0,16.0,9.0,7.0,4.0,1.0,2.0,105216,Yuichi Sugita,140.0,383.0,JPN,2.5,R,173.0,26.58,36.0,6.0,3.0,6.0,0.0,3.0,9.0,Barcelona,75.73,24.27
2015-7161,20150202,2015_04,Quito,ECU,Clay,0,1,1,28,13783,QF,3,3,6-1 6-2,49.0,104269,Fernando Verdasco,32.0,1180.0,ESP,5,L,188.0,31.22,41.0,28.0,5.0,8.0,4.0,0.0,0.0,103893,Paolo Lorenzi,68.0,737.0,ITA,5,R,183.0,33.13,37.0,13.0,5.0,7.0,1.0,3.0,7.0,Quito,68.88,31.12
2015-506,20150223,2015_07,Buenos Aires,ARG,Clay,0,0,1,28,13788,R32,1,3,6-0 6-1,47.0,104919,Leonardo Mayer,29.0,1264.0,ARG,5,R,188.0,27.78,39.0,22.0,7.0,7.0,6.0,2.0,2.0,103565,Stephane Robert,211.0,225.0,FRA,5,R,185.0,34.77,46.0,14.0,3.0,6.0,2.0,7.0,12.0,Buenos Aires,79.01,20.99
2015-314,20150727,2015_19,Gstaad,SUI,Clay,0,1,1,28,13790,R32,1,3,6-1 6-2,47.0,104947,Marsel Ilhan,82.0,598.0,TUR,5,R,190.0,28.13,32.0,20.0,8.0,7.0,5.0,0.0,0.0,105723,Andrey Kuznetsov,108.0,499.0,RUS,5,R,185.0,24.42,50.0,17.0,6.0,8.0,3.0,5.0,10.0,Gstaad,28.7,71.3
2015-314,20150727,2015_19,Gstaad,SUI,Clay,0,1,1,28,13794,R16,2,3,6-1 6-1,46.0,105676,David Goffin,14.0,2145.0,BEL,5,R,180.0,24.64,33.0,13.0,12.0,7.0,6.0,1.0,2.0,104547,Horacio Zeballos,146.0,360.0,ARG,2.5,L,188.0,30.25,46.0,11.0,6.0,7.0,0.0,5.0,11.0,Gstaad,76.88,23.12
2015-308,20150427,2015_13,Munich,GER,Clay,0,0,1,28,13809,R32,1,3,6-0 6-0,36.0,104660,Sergiy Stakhovsky,53.0,894.0,UKR,5,R,193.0,29.3,34.0,21.0,6.0,6.0,11.0,3.0,3.0,104783,Mikhail Ledovskikh,417.0,100.0,RUS,2,R,188.0,28.72,35.0,8.0,3.0,6.0,0.0,4.0,10.0,Munich,83.31,16.69
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14878,R32,1,3,2-6 6-3 6-3,117.0,105379,Aljaz Bedene,109.0,528.0,SLO,5,R,181.0,24.55,81.0,34.0,17.0,13.0,13.0,4.0,7.0,103565,Stephane Robert,84.0,627.0,FRA,5,R,185.0,33.72,95.0,31.0,22.0,13.0,3.0,6.0,10.0,Vina del Mar,50.0,50.0
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14879,R32,1,3,6-0 3-6 6-1,99.0,105807,Pablo Carreno Busta,65.0,731.0,ESP,5,R,188.0,22.57,70.0,30.0,12.0,11.0,1.0,4.0,7.0,103835,Filippo Volandri,74.0,694.0,ITA,5,R,183.0,32.41,93.0,33.0,10.0,11.0,0.0,12.0,19.0,Vina del Mar,56.66,43.34
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14880,R32,1,3,7-5 6-0,74.0,104871,Jeremy Chardy,44.0,985.0,FRA,5,R,188.0,26.98,60.0,25.0,14.0,9.0,5.0,4.0,5.0,106426,Cristian Garin,379.0,106.0,CHI,4,R,185.0,17.68,60.0,22.0,7.0,9.0,2.0,4.0,9.0,Vina del Mar,81.01,18.99
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14881,R32,1,3,6-3 6-4,91.0,104651,Martin Alund,133.0,404.0,ARG,2.5,R,180.0,28.11,61.0,31.0,14.0,10.0,3.0,5.0,5.0,105077,Albert Ramos,86.0,626.0,ESP,5,L,188.0,26.05,61.0,26.0,13.0,9.0,2.0,4.0,6.0,Vina del Mar,41.75,58.25
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14882,R32,1,3,6-3 6-3,91.0,106121,Taro Daniel,226.0,213.0,JPN,2.5,R,191.0,21.02,68.0,29.0,13.0,9.0,1.0,2.0,3.0,105064,Thomaz Bellucci,125.0,450.0,BRA,2.5,L,188.0,26.1,55.0,19.0,11.0,9.0,5.0,5.0,9.0,Vina del Mar,21.06,78.94
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14883,R32,1,3,6-3 6-4,84.0,105643,Federico Delbonis,61.0,756.0,ARG,5,L,190.0,23.33,53.0,28.0,13.0,10.0,4.0,1.0,1.0,104655,Pablo Cuevas,224.0,215.0,URU,5,R,180.0,28.09,69.0,26.0,15.0,9.0,4.0,3.0,5.0,Vina del Mar,53.44,46.56
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14884,R32,1,3,3-6 6-4 6-4,160.0,104198,Guillermo Garcia Lopez,56.0,836.0,ESP,5,R,188.0,30.67,99.0,38.0,18.0,14.0,2.0,12.0,17.0,104714,Julian Reister,96.0,587.0,GER,5,R,188.0,27.84,126.0,50.0,16.0,15.0,0.0,18.0,24.0,Vina del Mar,70.29,29.71
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14885,R32,1,3,6-2 6-1,73.0,103893,Paolo Lorenzi,107.0,537.0,ITA,5,R,183.0,32.14,49.0,24.0,8.0,7.0,1.0,3.0,3.0,105292,Alejandro Gonzalez,76.0,676.0,COL,5,R,191.0,24.99,58.0,14.0,13.0,8.0,3.0,3.0,8.0,Vina del Mar,59.23,40.77
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14886,R32,1,3,6-4 6-2,76.0,105053,Santiago Giraldo,71.0,703.0,COL,5,R,188.0,26.19,52.0,25.0,11.0,9.0,5.0,5.0,6.0,103105,Ruben Ramirez Hidalgo,173.0,304.0,ESP,2.5,R,183.0,36.08,51.0,12.0,15.0,9.0,1.0,2.0,6.0,Vina del Mar,64.15,35.85
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14887,R32,1,3,7-6(4) 3-6 7-5,126.0,104593,Daniel Gimeno Traver,85.0,627.0,ESP,5,R,185.0,28.49,106.0,51.0,21.0,17.0,8.0,3.0,6.0,105238,Alexandr Dolgopolov,52.0,860.0,UKR,5,R,180.0,25.24,95.0,36.0,32.0,16.0,7.0,4.0,6.0,Vina del Mar,40.05,59.95
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14888,R32,1,3,6-3 6-3,61.0,104547,Horacio Zeballos,67.0,730.0,ARG,5,L,188.0,28.77,42.0,20.0,16.0,9.0,6.0,0.0,0.0,106174,Gonzalo Lama,289.0,155.0,CHI,4,R,180.0,20.77,54.0,20.0,12.0,9.0,3.0,4.0,7.0,Vina del Mar,80.3,19.7
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14889,R32,1,3,7-5 7-5,109.0,104919,Leonardo Mayer,91.0,614.0,ARG,5,R,188.0,26.72,73.0,39.0,14.0,12.0,12.0,6.0,7.0,104890,Andreas Haider Maurer,111.0,521.0,AUT,5,R,190.0,26.87,98.0,40.0,16.0,12.0,7.0,17.0,20.0,Vina del Mar,66.82,33.18
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14890,R16,2,3,6-4 7-6(0),101.0,104926,Fabio Fognini,15.0,2100.0,ITA,5,R,178.0,26.7,59.0,31.0,16.0,11.0,4.0,1.0,2.0,105379,Aljaz Bedene,109.0,528.0,SLO,5,R,181.0,24.55,83.0,33.0,16.0,11.0,3.0,4.0,6.0,Vina del Mar,79.09,20.91
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14891,R16,2,3,6-3 7-6(5),88.0,104871,Jeremy Chardy,44.0,985.0,FRA,5,R,188.0,26.98,59.0,34.0,12.0,10.0,10.0,2.0,2.0,105807,Pablo Carreno Busta,65.0,731.0,ESP,5,R,188.0,22.57,84.0,45.0,7.0,11.0,2.0,6.0,8.0,Vina del Mar,58.76,41.24
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14892,R16,2,3,4-6 6-3 6-4,99.0,104597,Nicolas Almagro,18.0,1930.0,ESP,5,R,183.0,28.45,71.0,40.0,18.0,15.0,11.0,0.0,1.0,104651,Martin Alund,133.0,404.0,ARG,2.5,R,180.0,28.11,86.0,35.0,21.0,14.0,2.0,1.0,3.0,Vina del Mar,77.41,22.59
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14893,R16,2,3,1-6 7-6(5) 7-6(7),172.0,106121,Taro Daniel,226.0,213.0,JPN,2.5,R,191.0,21.02,113.0,49.0,15.0,15.0,2.0,7.0,12.0,105643,Federico Delbonis,61.0,756.0,ARG,5,L,190.0,23.33,121.0,59.0,15.0,16.0,11.0,8.0,11.0,Vina del Mar,28.57,71.43
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14894,R16,2,3,3-6 7-5 6-4,156.0,104198,Guillermo Garcia Lopez,56.0,836.0,ESP,5,R,188.0,30.67,104.0,39.0,20.0,15.0,5.0,6.0,11.0,103893,Paolo Lorenzi,107.0,537.0,ITA,5,R,183.0,32.14,95.0,36.0,19.0,16.0,4.0,3.0,9.0,Vina del Mar,55.64,44.36
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14895,R16,2,3,7-6(7) 7-6(2),133.0,105053,Santiago Giraldo,71.0,703.0,COL,5,R,188.0,26.19,84.0,39.0,18.0,12.0,11.0,2.0,4.0,104719,Marcel Granollers,35.0,1120.0,ESP,5,R,190.0,27.81,89.0,39.0,17.0,12.0,3.0,1.0,3.0,Vina del Mar,48.67,51.33
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14896,R16,2,3,6-2 6-4,80.0,104593,Daniel Gimeno Traver,85.0,627.0,ESP,5,R,185.0,28.49,59.0,32.0,11.0,9.0,9.0,5.0,5.0,104547,Horacio Zeballos,67.0,730.0,ARG,5,L,188.0,28.77,61.0,24.0,11.0,9.0,1.0,6.0,9.0,Vina del Mar,52.79,47.21
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14897,R16,2,3,3-6 7-6(8) 6-4,140.0,104919,Leonardo Mayer,91.0,614.0,ARG,5,R,188.0,26.72,85.0,44.0,21.0,15.0,5.0,1.0,2.0,103990,Tommy Robredo,16.0,1980.0,ESP,5,R,180.0,31.76,106.0,49.0,23.0,16.0,7.0,2.0,3.0,Vina del Mar,31.28,68.72
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14898,QF,3,3,6-4 3-6 6-2,115.0,104926,Fabio Fognini,15.0,2100.0,ITA,5,R,178.0,26.7,81.0,35.0,17.0,13.0,2.0,3.0,5.0,104871,Jeremy Chardy,44.0,985.0,FRA,5,R,188.0,26.98,96.0,38.0,18.0,14.0,7.0,8.0,12.0,Vina del Mar,67.9,32.1
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14899,QF,3,3,6-2 7-5,81.0,104597,Nicolas Almagro,18.0,1930.0,ESP,5,R,183.0,28.45,47.0,21.0,17.0,10.0,12.0,2.0,3.0,106121,Taro Daniel,226.0,213.0,JPN,2.5,R,191.0,21.02,70.0,26.0,12.0,10.0,1.0,2.0,6.0,Vina del Mar,85.82,14.18
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14900,QF,3,3,3-6 6-4 6-2,122.0,105053,Santiago Giraldo,71.0,703.0,COL,5,R,188.0,26.19,99.0,47.0,15.0,14.0,5.0,8.0,10.0,104198,Guillermo Garcia Lopez,56.0,836.0,ESP,5,R,188.0,30.67,86.0,36.0,15.0,13.0,4.0,6.0,9.0,Vina del Mar,55.12,44.88
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14901,QF,3,3,3-6 7-5 6-3,110.0,104919,Leonardo Mayer,91.0,614.0,ARG,5,R,188.0,26.72,80.0,38.0,17.0,15.0,4.0,2.0,5.0,104593,Daniel Gimeno Traver,85.0,627.0,ESP,5,R,185.0,28.49,82.0,37.0,15.0,15.0,6.0,2.0,6.0,Vina del Mar,53.17,46.83
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14902,SF,4,3,6-4 1-6 7-6(5),131.0,104926,Fabio Fognini,15.0,2100.0,ITA,5,R,178.0,26.7,94.0,36.0,19.0,14.0,8.0,6.0,11.0,104597,Nicolas Almagro,18.0,1930.0,ESP,5,R,183.0,28.45,93.0,39.0,22.0,15.0,11.0,6.0,10.0,Vina del Mar,53.56,46.44
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14903,SF,4,3,7-6(2) 6-3,91.0,104919,Leonardo Mayer,91.0,614.0,ARG,5,R,188.0,26.72,58.0,26.0,18.0,10.0,6.0,0.0,1.0,105053,Santiago Giraldo,71.0,703.0,COL,5,R,188.0,26.19,69.0,26.0,16.0,11.0,2.0,0.0,3.0,Vina del Mar,54.21,45.79
2014-505,20140203,2014_04,Vina del Mar,CHL,Clay,0,0,1,28,14904,F,5,3,6-2 6-4,83.0,104926,Fabio Fognini,15.0,2100.0,ITA,5,R,178.0,26.7,45.0,30.0,8.0,9.0,5.0,0.0,0.0,104919,Leonardo Mayer,91.0,614.0,ARG,5,R,188.0,26.72,88.0,36.0,12.0,9.0,0.0,10.0,13.0,Vina del Mar,75.1,24.9
2014-506,20140210,2014_05,Buenos Aires,ARG,Clay,0,0,1,32,14932,R32,1,3,7-6(7) 6-4,124.0,103970,David Ferrer,5.0,5280.0,ESP,5,R,175.0,31.86,76.0,35.0,12.0,11.0,1.0,2.0,5.0,104216,Maximo Gonzalez,160.0,332.0,ARG,2.5,R,175.0,30.56,86.0,34.0,14.0,11.0,2.0,5.0,9.0,Buenos Aires,90.3,9.7
2014-506,20140210,2014_05,Buenos Aires,ARG,Clay,0,0,1,32,14933,R32,1,3,7-6(4) 6-2,110.0,105053,Santiago Giraldo,57.0,773.0,COL,5,R,188.0,26.21,82.0,32.0,21.0,10.0,4.0,8.0,8.0,103656,Albert Montanes,61.0,746.0,ESP,5,R,175.0,33.21,75.0,32.0,12.0,10.0,1.0,4.0,6.0,Buenos Aires,66.67,33.33
