t_loc,t_name,Date,t_surf,t_round,w_name,l_name,w_rank,l_rank,AvgW_BL,AvgL_BL,Comment,tour_wk,AvgW_AO,AvgL_AO,AvgW_IP,AvgL_IP,AvgW_IP_NV,AvgL_IP_NV
Madrid,Mutua Madrid Open,2019-05-07,Clay,1st Round,Ferrer D.,Bautista Agut R.,144.0,21.0,2.23,1.66,Completed,2019_14,123.0,-151.51515151515153,44.843049327354265,60.24096385542169,42.67,57.33
Madrid,Mutua Madrid Open,2019-05-07,Clay,1st Round,Millman J.,Johnson S.,48.0,59.0,1.7,2.16,Completed,2019_14,-142.85714285714286,116.00000000000001,58.82352941176471,46.2962962962963,55.96,44.04
Madrid,Mutua Madrid Open,2019-05-07,Clay,1st Round,Pouille L.,Coric B.,28.0,15.0,2.88,1.42,Completed,2019_14,188.0,-238.09523809523813,34.72222222222222,70.42253521126761,33.02,66.98
Madrid,Mutua Madrid Open,2019-05-07,Clay,2nd Round,Djokovic N.,Fritz T.,1.0,57.0,1.11,6.71,Completed,2019_14,-909.0909090909083,571.0,90.09009009009009,14.903129657228018,85.81,14.19
Madrid,Mutua Madrid Open,2019-05-07,Clay,2nd Round,Cilic M.,Struff J.L.,11.0,49.0,1.91,1.89,Completed,2019_14,-109.8901098901099,-112.35955056179776,52.35602094240838,52.910052910052904,49.74,50.26
Madrid,Mutua Madrid Open,2019-05-07,Clay,2nd Round,Federer R.,Gasquet R.,3.0,39.0,1.1,7.08,Completed,2019_14,-999.9999999999991,608.0,90.9090909090909,14.124293785310735,86.55,13.45
Madrid,Mutua Madrid Open,2019-05-07,Clay,2nd Round,Thiem D.,Opelka R.,5.0,58.0,1.14,5.88,Retired,2019_14,-714.2857142857148,488.0,87.71929824561404,17.006802721088434,83.76,16.24
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Nishikori K.,Dellien H.,7.0,109.0,1.14,5.78,Completed,2019_14,-714.2857142857148,478.0,87.71929824561404,17.301038062283737,83.53,16.47
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Tiafoe F.,Kohlschreiber P.,37.0,50.0,2.55,1.52,Completed,2019_14,154.99999999999997,-192.3076923076923,39.21568627450981,65.78947368421053,37.35,62.65
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Chardy J.,Schwartzman D.,47.0,25.0,3.14,1.36,Completed,2019_14,214.0,-277.7777777777777,31.84713375796178,73.52941176470587,30.22,69.78
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Wawrinka S.,Pella G.,34.0,26.0,1.65,2.25,Completed,2019_14,-153.84615384615387,125.0,60.60606060606061,44.44444444444444,57.69,42.31
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Monfils G.,Fucsovics M.,18.0,36.0,1.52,2.54,Completed,2019_14,-192.3076923076923,154.0,65.78947368421053,39.37007874015748,62.56,37.44
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Djere L.,Del Potro J.M.,32.0,8.0,2.07,1.76,Completed,2019_14,106.99999999999999,-131.57894736842104,48.309178743961354,56.81818181818181,45.95,54.05
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Nadal R.,Auger-Aliassime F.,2.0,30.0,1.16,5.29,Completed,2019_14,-625.0000000000003,429.0,86.20689655172414,18.90359168241966,82.02,17.98
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Fognini F.,Millman J.,12.0,48.0,1.35,3.21,Completed,2019_14,-285.71428571428567,221.0,74.07407407407408,31.15264797507788,70.39,29.61
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Tsitsipas S.,Mannarino A.,9.0,56.0,1.13,6.15,Completed,2019_14,-769.2307692307699,515.0,88.49557522123894,16.260162601626014,84.48,15.52
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Hurkacz H.,Pouille L.,52.0,28.0,1.72,2.13,Completed,2019_14,-138.88888888888889,112.99999999999999,58.139534883720934,46.948356807511736,55.32,44.68
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Verdasco F.,Khachanov K.,38.0,13.0,2.19,1.68,Completed,2019_14,119.0,-147.05882352941177,45.662100456621005,59.523809523809526,43.41,56.59
Madrid,Mutua Madrid Open,2019-05-08,Clay,2nd Round,Zverev A.,Ferrer D.,4.0,144.0,1.33,3.35,Completed,2019_14,-303.03030303030295,235.0,75.18796992481202,29.850746268656714,71.58,28.42
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Cilic M.,Djere L.,11.0,32.0,1.64,2.27,Completed,2019_14,-156.25000000000003,127.0,60.97560975609757,44.052863436123346,58.06,41.94
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Djokovic N.,Chardy J.,1.0,47.0,1.09,7.82,Completed,2019_14,-1111.1111111111102,682.0,91.74311926605505,12.787723785166241,87.77,12.23
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Thiem D.,Fognini F.,5.0,12.0,1.36,3.17,Completed,2019_14,-277.7777777777777,217.0,73.52941176470587,31.545741324921135,69.98,30.02
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Federer R.,Monfils G.,3.0,18.0,1.29,3.62,Completed,2019_14,-344.8275862068965,262.0,77.51937984496124,27.624309392265197,73.73,26.27
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Wawrinka S.,Nishikori K.,34.0,7.0,1.72,2.13,Completed,2019_14,-138.88888888888889,112.99999999999999,58.139534883720934,46.948356807511736,55.32,44.68
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Tsitsipas S.,Verdasco F.,9.0,38.0,1.35,3.2,Completed,2019_14,-285.71428571428567,220.00000000000003,74.07407407407408,31.25,70.33,29.67
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Zverev A.,Hurkacz H.,4.0,52.0,1.41,2.93,Completed,2019_14,-243.9024390243903,193.00000000000003,70.92198581560284,34.129692832764505,67.51,32.49
Madrid,Mutua Madrid Open,2019-05-09,Clay,3rd Round,Nadal R.,Tiafoe F.,2.0,37.0,1.05,10.39,Completed,2019_14,-1999.9999999999982,939.0,95.23809523809523,9.624639076034649,90.82,9.18
Madrid,Mutua Madrid Open,2019-05-10,Clay,Quarterfinals,Thiem D.,Federer R.,5.0,3.0,1.43,2.83,Completed,2019_14,-232.55813953488376,183.0,69.93006993006993,35.3356890459364,66.43,33.57
Madrid,Mutua Madrid Open,2019-05-10,Clay,Quarterfinals,Tsitsipas S.,Zverev A.,9.0,4.0,1.69,2.18,Completed,2019_14,-144.92753623188406,118.00000000000001,59.171597633136095,45.87155963302752,56.33,43.67
Madrid,Mutua Madrid Open,2019-05-10,Clay,Quarterfinals,Nadal R.,Wawrinka S.,2.0,34.0,1.22,4.4,Completed,2019_14,-454.5454545454546,340.00000000000006,81.9672131147541,22.727272727272723,78.29,21.71
Madrid,Mutua Madrid Open,2019-05-11,Clay,Semifinals,Djokovic N.,Thiem D.,1.0,5.0,1.78,2.06,Completed,2019_14,-128.2051282051282,106.0,56.17977528089888,48.54368932038835,53.65,46.35
Madrid,Mutua Madrid Open,2019-05-11,Clay,Semifinals,Tsitsipas S.,Nadal R.,9.0,2.0,6.45,1.12,Completed,2019_14,545.0,-833.3333333333326,15.503875968992247,89.28571428571428,14.8,85.2
Madrid,Mutua Madrid Open,2019-05-12,Clay,The Final,Djokovic N.,Tsitsipas S.,1.0,9.0,1.43,2.85,Completed,2019_14,-232.55813953488376,185.0,69.93006993006993,35.08771929824561,66.59,33.41
Rome,Internazionali BNL d'Italia,2019-05-12,Clay,1st Round,Basilashvili N.,Fucsovics M.,18.0,37.0,2.58,1.5,Completed,2019_15,158.0,-200.0,38.759689922480625,66.66666666666666,36.76,63.24
Rome,Internazionali BNL d'Italia,2019-05-12,Clay,1st Round,Kohlschreiber P.,Simon G.,56.0,28.0,1.37,3.1,Completed,2019_15,-270.2702702702702,210.0,72.99270072992701,32.25806451612903,69.35,30.65
Rome,Internazionali BNL d'Italia,2019-05-12,Clay,1st Round,Berrettini M.,Pouille L.,33.0,25.0,1.39,2.98,Completed,2019_15,-256.41025641025647,198.0,71.94244604316548,33.557046979865774,68.19,31.81
Rome,Internazionali BNL d'Italia,2019-05-12,Clay,1st Round,Sinner J.,Johnson S.,263.0,59.0,2.17,1.68,Completed,2019_15,117.0,-147.05882352941177,46.08294930875576,59.523809523809526,43.64,56.36
Rome,Internazionali BNL d'Italia,2019-05-12,Clay,1st Round,Bautista Agut R.,Seppi A.,20.0,65.0,1.24,4.07,Completed,2019_15,-416.6666666666667,307.0,80.64516129032258,24.57002457002457,76.65,23.35
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Coric B.,Auger-Aliassime F.,15.0,30.0,1.99,1.82,Completed,2019_15,-101.01010101010101,-121.95121951219511,50.25125628140703,54.94505494505494,47.77,52.23
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Djere L.,Kukushkin M.,32.0,47.0,1.41,2.93,Completed,2019_15,-243.9024390243903,193.00000000000003,70.92198581560284,34.129692832764505,67.51,32.49
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Verdasco F.,Edmund K.,38.0,27.0,2.14,1.71,Completed,2019_15,114.00000000000001,-140.84507042253523,46.728971962616825,58.4795321637427,44.42,55.58
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Khachanov K.,Sonego L.,13.0,67.0,1.79,2.03,Completed,2019_15,-126.58227848101265,102.99999999999999,55.865921787709496,49.26108374384236,53.14,46.86
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Ruud C.,Evans D.,76.0,83.0,1.39,2.99,Completed,2019_15,-256.41025641025647,199.00000000000003,71.94244604316548,33.44481605351171,68.26,31.74
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Shapovalov D.,Carreno Busta P.,22.0,43.0,1.67,2.2,Completed,2019_15,-149.2537313432836,120.00000000000001,59.88023952095809,45.45454545454545,56.85,43.15
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Cecchinato M.,De Minaur A.,19.0,26.0,1.25,3.99,Completed,2019_15,-400.0,299.0,80.0,25.062656641604008,76.15,23.85
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Ramos-Vinolas A.,Monfils G.,88.0,16.0,3.27,1.34,Completed,2019_15,227.0,-294.1176470588235,30.58103975535168,74.62686567164178,29.07,70.93
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Norrie C.,Millman J.,45.0,57.0,1.88,1.92,Completed,2019_15,-113.63636363636365,-108.69565217391305,53.191489361702125,52.08333333333333,50.53,49.47
Rome,Internazionali BNL d'Italia,2019-05-13,Clay,1st Round,Fognini F.,Tsonga J.W.,12.0,92.0,1.36,3.15,Completed,2019_15,-277.7777777777777,215.0,73.52941176470587,31.746031746031743,69.84,30.16
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Albot R.,Paire B.,44.0,46.0,2.74,1.45,Completed,2019_15,174.00000000000003,-222.22222222222226,36.496350364963504,68.9655172413793,34.61,65.39
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Fritz T.,Pella G.,52.0,21.0,3.09,1.37,Completed,2019_15,209.0,-270.2702702702702,32.362459546925564,72.99270072992701,30.72,69.28
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Goffin D.,Wawrinka S.,23.0,29.0,2.58,1.51,Completed,2019_15,158.0,-196.078431372549,38.759689922480625,66.2251655629139,36.92,63.08
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Chardy J.,Gasquet R.,42.0,39.0,1.67,2.21,Completed,2019_15,-149.2537313432836,121.0,59.88023952095809,45.248868778280546,56.96,43.04
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Schwartzman D.,Nishioka Y.,24.0,75.0,1.42,2.88,Completed,2019_15,-238.09523809523813,188.0,70.42253521126761,34.72222222222222,66.98,33.02
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Kyrgios N.,Medvedev D.,36.0,14.0,3.01,1.39,Completed,2019_15,200.99999999999997,-256.41025641025647,33.222591362126245,71.94244604316548,31.59,68.41
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Sousa J.,Tiafoe F.,72.0,34.0,2.71,1.46,Completed,2019_15,171.0,-217.3913043478261,36.90036900369004,68.4931506849315,35.01,64.99
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Cilic M.,Basso A.,10.0,416.0,1.08,8.32,Completed,2019_15,-1249.9999999999989,732.0,92.59259259259258,12.01923076923077,88.51,11.49
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,1st Round,Struff J.L.,Dimitrov G.,51.0,48.0,2.13,1.72,Completed,2019_15,112.99999999999999,-138.88888888888889,46.948356807511736,58.139534883720934,44.68,55.32
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,2nd Round,Khachanov K.,Bautista Agut R.,13.0,20.0,2.18,1.68,Completed,2019_15,118.00000000000001,-147.05882352941177,45.87155963302752,59.523809523809526,43.52,56.48
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,2nd Round,Berrettini M.,Zverev A.,33.0,5.0,2.35,1.6,Completed,2019_15,135.0,-166.66666666666663,42.5531914893617,62.5,40.51,59.49
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,2nd Round,Basilashvili N.,Djere L.,18.0,32.0,2.3,1.62,Completed,2019_15,129.99999999999997,-161.29032258064512,43.47826086956522,61.72839506172839,41.33,58.67
Rome,Internazionali BNL d'Italia,2019-05-14,Clay,2nd Round,Coric B.,Norrie C.,15.0,45.0,1.22,4.32,Completed,2019_15,-454.5454545454546,332.0,81.9672131147541,23.14814814814815,77.98,22.02
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Schwartzman D.,Ramos-Vinolas A.,24.0,88.0,1.45,2.77,Completed,2019_15,-222.22222222222226,177.0,68.9655172413793,36.101083032490976,65.64,34.36
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Verdasco F.,Thiem D.,38.0,4.0,4.96,1.18,Completed,2019_15,396.0,-555.5555555555558,20.161290322580644,84.74576271186442,19.22,80.78
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Nishikori K.,Fritz T.,6.0,52.0,1.31,3.47,Completed,2019_15,-322.58064516129025,247.00000000000003,76.33587786259541,28.818443804034583,72.59,27.41
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Federer R.,Sousa J.,3.0,72.0,1.08,8.26,Completed,2019_15,-1249.9999999999989,726.0,92.59259259259258,12.106537530266344,88.44,11.56
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Struff J.L.,Cilic M.,51.0,10.0,2.41,1.57,Completed,2019_15,141.0,-175.43859649122805,41.49377593360996,63.69426751592356,39.45,60.55
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Nadal R.,Chardy J.,2.0,42.0,1.04,12.0,Completed,2019_15,-2499.9999999999977,1100.0,96.15384615384615,8.333333333333332,92.02,7.98
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Del Potro J.M.,Goffin D.,9.0,23.0,2.34,1.61,Completed,2019_15,134.0,-163.93442622950818,42.73504273504273,62.11180124223602,40.76,59.24
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Ruud C.,Kyrgios N.,76.0,36.0,2.24,1.65,Awarded,2019_15,124.00000000000003,-153.84615384615387,44.64285714285714,60.60606060606061,42.42,57.58
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Tsitsipas S.,Sinner J.,7.0,263.0,1.13,6.2,Completed,2019_15,-769.2307692307699,520.0,88.49557522123894,16.129032258064516,84.58,15.42
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Djokovic N.,Shapovalov D.,1.0,22.0,1.1,7.18,Completed,2019_15,-999.9999999999991,618.0,90.9090909090909,13.92757660167131,86.71,13.29
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Kohlschreiber P.,Cecchinato M.,56.0,19.0,2.17,1.7,Completed,2019_15,117.0,-142.85714285714286,46.08294930875576,58.82352941176471,43.93,56.07
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,2nd Round,Fognini F.,Albot R.,12.0,44.0,1.26,3.91,Completed,2019_15,-384.6153846153846,291.0,79.36507936507937,25.575447570332482,75.63,24.37
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Schwartzman D.,Berrettini M.,24.0,33.0,2.43,1.57,Completed,2019_15,143.00000000000003,-175.43859649122805,41.15226337448559,63.69426751592356,39.25,60.75
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Verdasco F.,Khachanov K.,38.0,13.0,2.69,1.47,Completed,2019_15,169.0,-212.76595744680853,37.174721189591075,68.02721088435374,35.34,64.66
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Federer R.,Coric B.,3.0,15.0,1.52,2.55,Completed,2019_15,-192.3076923076923,154.99999999999997,65.78947368421053,39.21568627450981,62.65,37.35
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Nishikori K.,Struff J.L.,6.0,51.0,1.48,2.66,Completed,2019_15,-208.33333333333334,166.0,67.56756756756756,37.59398496240601,64.25,35.75
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Del Potro J.M.,Ruud C.,9.0,76.0,1.37,3.1,Completed,2019_15,-270.2702702702702,210.0,72.99270072992701,32.25806451612903,69.35,30.65
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Nadal R.,Basilashvili N.,2.0,18.0,1.04,11.3,Completed,2019_15,-2499.9999999999977,1030.0,96.15384615384615,8.849557522123893,91.57,8.43
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Djokovic N.,Kohlschreiber P.,1.0,56.0,1.09,7.64,Completed,2019_15,-1111.1111111111102,664.0,91.74311926605505,13.089005235602095,87.51,12.49
Rome,Internazionali BNL d'Italia,2019-05-16,Clay,3rd Round,Tsitsipas S.,Fognini F.,7.0,12.0,1.49,2.64,Completed,2019_15,-204.08163265306123,164.0,67.11409395973155,37.878787878787875,63.92,36.08
Rome,Internazionali BNL d'Italia,2019-05-17,Clay,Quarterfinals,Schwartzman D.,Nishikori K.,24.0,6.0,2.42,1.58,Completed,2019_15,142.0,-172.41379310344826,41.32231404958678,63.291139240506325,39.5,60.5
Rome,Internazionali BNL d'Italia,2019-05-17,Clay,Quarterfinals,Nadal R.,Verdasco F.,2.0,38.0,1.04,12.01,Completed,2019_15,-2499.9999999999977,1101.0,96.15384615384615,8.32639467110741,92.03,7.97
Rome,Internazionali BNL d'Italia,2019-05-17,Clay,Quarterfinals,Djokovic N.,Del Potro J.M.,1.0,9.0,1.12,6.54,Completed,2019_15,-833.3333333333326,554.0,89.28571428571428,15.29051987767584,85.38,14.62
Rome,Internazionali BNL d'Italia,2019-05-18,Clay,Semifinals,Nadal R.,Tsitsipas S.,2.0,7.0,1.23,4.2,Completed,2019_15,-434.7826086956522,320.0,81.30081300813006,23.809523809523807,77.35,22.65
Rome,Internazionali BNL d'Italia,2019-05-18,Clay,Semifinals,Djokovic N.,Schwartzman D.,1.0,24.0,1.13,6.17,Completed,2019_15,-769.2307692307699,517.0,88.49557522123894,16.207455429497568,84.52,15.48
Rome,Internazionali BNL d'Italia,2019-05-19,Clay,The Final,Nadal R.,Djokovic N.,2.0,1.0,1.5,2.63,Completed,2019_15,-200.0,163.0,66.66666666666666,38.02281368821293,63.68,36.32
Geneva,Geneva Open,2019-05-19,Clay,1st Round,Gulbis E.,Nishioka Y.,80.0,71.0,2.52,1.52,Completed,2019_16,152.0,-192.3076923076923,39.682539682539684,65.78947368421053,37.62,62.38
Geneva,Geneva Open,2019-05-19,Clay,1st Round,Londero J.I.,Zverev M.,78.0,103.0,1.23,4.13,Completed,2019_16,-434.7826086956522,313.0,81.30081300813006,24.213075060532688,77.05,22.95
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Kudla D.,Thompson J.,79.0,69.0,2.29,1.61,Completed,2019_16,129.0,-163.93442622950818,43.66812227074236,62.11180124223602,41.28,58.72
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Daniel T.,Zapata Miralles B.,107.0,238.0,1.61,2.31,Completed,2019_16,-163.93442622950818,131.0,62.11180124223602,43.290043290043286,58.93,41.07
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Dellien H.,Seppi A.,92.0,66.0,1.82,1.99,Completed,2019_16,-121.95121951219511,-101.01010101010101,54.94505494505494,50.25125628140703,52.23,47.77
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Jarry N.,Ebden M.,75.0,64.0,1.13,5.91,Completed,2019_16,-769.2307692307699,491.0,88.49557522123894,16.920473773265652,83.95,16.05
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Albot R.,Sonego L.,45.0,73.0,2.46,1.54,Completed,2019_16,146.0,-185.18518518518516,40.65040650406504,64.93506493506493,38.5,61.5
Geneva,Geneva Open,2019-05-20,Clay,1st Round,Tipsarevic J.,Gojowczyk P.,317.0,96.0,2.41,1.56,Completed,2019_16,141.0,-178.57142857142856,41.49377593360996,64.1025641025641,39.29,60.71
Geneva,Geneva Open,2019-05-21,Clay,1st Round,Ramos-Vinolas A.,Mannarino A.,91.0,49.0,1.33,3.27,Completed,2019_16,-303.03030303030295,227.0,75.18796992481202,30.58103975535168,71.09,28.91
Geneva,Geneva Open,2019-05-21,Clay,1st Round,Sousa J.,Mayer L.,70.0,68.0,1.98,1.81,Completed,2019_16,-102.04081632653062,-123.45679012345678,50.505050505050505,55.24861878453039,47.76,52.24
Geneva,Geneva Open,2019-05-21,Clay,1st Round,Delbonis F.,Dimitrov G.,84.0,47.0,2.73,1.45,Completed,2019_16,173.0,-222.22222222222226,36.63003663003663,68.9655172413793,34.69,65.31
Geneva,Geneva Open,2019-05-21,Clay,1st Round,Dzumhur D.,Lopez F.,57.0,108.0,1.5,2.57,Completed,2019_16,-200.0,156.99999999999997,66.66666666666666,38.91050583657588,63.14,36.86
Geneva,Geneva Open,2019-05-21,Clay,2nd Round,Zverev A.,Gulbis E.,5.0,80.0,1.18,4.83,Completed,2019_16,-555.5555555555558,383.0,84.74576271186442,20.70393374741201,80.37,19.63
Geneva,Geneva Open,2019-05-21,Clay,2nd Round,Dellien H.,Tipsarevic J.,92.0,317.0,1.46,2.7,Completed,2019_16,-217.3913043478261,170.00000000000003,68.4931506849315,37.03703703703704,64.9,35.1
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Albot R.,Londero J.I.,45.0,78.0,1.8,2.0,Completed,2019_16,-125.0,100.0,55.55555555555556,50.0,52.63,47.37
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Delbonis F.,Fucsovics M.,84.0,38.0,1.97,1.82,Completed,2019_16,-103.09278350515464,-121.95121951219511,50.76142131979695,54.94505494505494,48.02,51.98
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Daniel T.,Garin C.,107.0,37.0,3.36,1.32,Completed,2019_16,236.0,-312.49999999999994,29.761904761904763,75.75757575757575,28.21,71.79
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Jarry N.,Kudla D.,75.0,79.0,1.4,2.93,Completed,2019_16,-250.00000000000006,193.00000000000003,71.42857142857143,34.129692832764505,67.67,32.33
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Ramos-Vinolas A.,Sousa J.,91.0,70.0,1.62,2.27,Completed,2019_16,-161.29032258064512,127.0,61.72839506172839,44.052863436123346,58.35,41.65
Geneva,Geneva Open,2019-05-22,Clay,2nd Round,Dzumhur D.,Wawrinka S.,57.0,27.0,3.86,1.26,Completed,2019_16,286.0,-384.6153846153846,25.906735751295333,79.36507936507937,24.61,75.39
Geneva,Geneva Open,2019-05-23,Clay,Quarterfinals,Jarry N.,Daniel T.,75.0,107.0,1.44,2.77,Completed,2019_16,-227.2727272727273,177.0,69.44444444444446,36.101083032490976,65.8,34.2
Geneva,Geneva Open,2019-05-23,Clay,Quarterfinals,Albot R.,Dzumhur D.,45.0,57.0,1.87,1.93,Completed,2019_16,-114.94252873563217,-107.52688172043011,53.475935828877006,51.81347150259068,50.79,49.21
Geneva,Geneva Open,2019-05-23,Clay,Quarterfinals,Zverev A.,Dellien H.,5.0,92.0,1.17,5.07,Completed,2019_16,-588.2352941176473,407.0,85.47008547008548,19.723865877712033,81.25,18.75
Geneva,Geneva Open,2019-05-23,Clay,Quarterfinals,Delbonis F.,Ramos-Vinolas A.,84.0,91.0,1.68,2.19,Completed,2019_16,-147.05882352941177,119.0,59.523809523809526,45.662100456621005,56.59,43.41
Geneva,Geneva Open,2019-05-24,Clay,Semifinals,Jarry N.,Albot R.,75.0,45.0,1.75,2.08,Completed,2019_16,-133.33333333333334,108.0,57.14285714285714,48.07692307692308,54.31,45.69
Geneva,Geneva Open,2019-05-24,Clay,Semifinals,Zverev A.,Delbonis F.,5.0,84.0,1.42,2.87,Completed,2019_16,-238.09523809523813,187.0,70.42253521126761,34.84320557491289,66.9,33.1
Geneva,Geneva Open,2019-05-25,Clay,The Final,Zverev A.,Jarry N.,5.0,75.0,1.45,2.76,Completed,2019_16,-222.22222222222226,175.99999999999997,68.9655172413793,36.231884057971016,65.56,34.44
Lyon,Lyon Open,2019-05-19,Clay,1st Round,Millman J.,Andujar P.,55.0,93.0,2.11,1.72,Completed,2019_16,110.99999999999999,-138.88888888888889,47.39336492890995,58.139534883720934,44.91,55.09
Lyon,Lyon Open,2019-05-19,Clay,1st Round,Tsonga J.W.,Lajovic D.,85.0,33.0,1.65,2.22,Completed,2019_16,-153.84615384615387,122.00000000000001,60.60606060606061,45.04504504504504,57.36,42.64
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Humbert U.,Norrie C.,61.0,41.0,2.59,1.5,Completed,2019_16,159.0,-200.0,38.61003861003861,66.66666666666666,36.67,63.33
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Johnson S.,Harris L.,59.0,89.0,1.62,2.31,Completed,2019_16,-161.29032258064512,131.0,61.72839506172839,43.290043290043286,58.78,41.22
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Herbert P.H.,Chardy J.,42.0,40.0,2.08,1.74,Completed,2019_16,108.0,-135.13513513513513,48.07692307692308,57.47126436781609,45.55,54.45
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Lamasine T.,Sinner J.,270.0,229.0,2.53,1.49,Completed,2019_16,152.99999999999997,-204.08163265306123,39.52569169960475,67.11409395973155,37.06,62.94
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Diez S.,Tomic B.,262.0,82.0,1.77,2.03,Retired,2019_16,-129.87012987012986,102.99999999999999,56.49717514124294,49.26108374384236,53.42,46.58
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Fritz T.,Vesely J.,46.0,105.0,1.68,2.17,Completed,2019_16,-147.05882352941177,117.0,59.523809523809526,46.08294930875576,56.36,43.64
Lyon,Lyon Open,2019-05-20,Clay,1st Round,Gasquet R.,Janvier M.,39.0,199.0,1.34,3.22,Completed,2019_16,-294.1176470588235,222.00000000000003,74.62686567164178,31.05590062111801,70.61,29.39
Lyon,Lyon Open,2019-05-21,Clay,1st Round,Moutet C.,Opelka R.,117.0,58.0,2.56,1.5,Completed,2019_16,156.0,-200.0,39.0625,66.66666666666666,36.95,63.05
