t_loc,t_name,Date,t_surf,t_round,w_name,l_name,w_rank,l_rank,AvgW_BL,AvgL_BL,Comment,tour_wk,AvgW_AO,AvgL_AO,AvgW_IP,AvgL_IP,AvgW_IP_NV,AvgL_IP_NV
Miami,Sony Ericsson Open,2016-03-23,Hard,1st Round,Fritz T.,Bolelli S.,81.0,79.0,1.36,3.09,Completed,2016_09,-277.7777777777777,209.0,73.52941176470587,32.362459546925564,69.44,30.56
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Del Potro J.M.,Pella G.,366.0,39.0,1.27,3.7,Completed,2016_09,-370.3703703703703,270.0,78.74015748031495,27.027027027027028,74.45,25.55
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Monaco J.,Dodig I.,108.0,75.0,2.21,1.65,Retired,2016_09,121.0,-153.84615384615387,45.248868778280546,60.60606060606061,42.75,57.25
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Bedene A.,Carballes Baena R.,57.0,114.0,1.23,4.03,Completed,2016_09,-434.7826086956522,303.0,81.30081300813006,24.81389578163772,76.62,23.38
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Seppi A.,Young D.,43.0,80.0,1.58,2.35,Completed,2016_09,-172.41379310344826,135.0,63.291139240506325,42.5531914893617,59.8,40.2
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Millman J.,Carreno-Busta P.,69.0,53.0,2.02,1.77,Completed,2016_09,102.0,-129.87012987012986,49.504950495049506,56.49717514124294,46.7,53.3
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Mannarino A.,Marchenko I.,64.0,68.0,1.51,2.51,Completed,2016_09,-196.078431372549,150.99999999999997,66.2251655629139,39.8406374501992,62.44,37.56
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Istomin D.,Coric B.,76.0,46.0,3.14,1.34,Completed,2016_09,214.0,-294.1176470588235,31.84713375796178,74.62686567164178,29.91,70.09
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Smyczek T.,Paul T.,132.0,215.0,1.58,2.32,Completed,2016_09,-172.41379310344826,131.99999999999997,63.291139240506325,43.10344827586207,59.49,40.51
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Kuznetsov An.,Dutra Silva R.,51.0,105.0,1.1,6.84,Completed,2016_09,-999.9999999999991,584.0,90.9090909090909,14.619883040935672,86.15,13.85
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Kukushkin M.,Baker B.,90.0,1045.0,1.21,4.29,Completed,2016_09,-476.19047619047626,329.0,82.64462809917356,23.310023310023308,78.0,22.0
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Ito T.,Mahut N.,120.0,42.0,2.51,1.51,Completed,2016_09,150.99999999999997,-196.078431372549,39.8406374501992,66.2251655629139,37.56,62.44
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Giraldo S.,Mathieu P.H.,83.0,62.0,2.27,1.61,Completed,2016_09,127.0,-163.93442622950818,44.052863436123346,62.11180124223602,41.49,58.51
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Kudla D.,Chung H.,63.0,67.0,2.77,1.43,Completed,2016_09,177.0,-232.55813953488376,36.101083032490976,69.93006993006993,34.05,65.95
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Dzumhur D.,Mayer L.,94.0,41.0,3.72,1.26,Completed,2016_09,272.0,-384.6153846153846,26.881720430107524,79.36507936507937,25.3,74.7
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Herbert P.H,Rosol L.,107.0,58.0,1.75,2.05,Completed,2016_09,-133.33333333333334,104.99999999999999,57.14285714285714,48.78048780487805,53.95,46.05
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Stakhovsky S.,Jarry N.,115.0,472.0,1.35,3.15,Completed,2016_09,-285.71428571428567,215.0,74.07407407407408,31.746031746031743,70.0,30.0
Miami,Sony Ericsson Open,2016-03-24,Hard,1st Round,Delbonis F.,Ymer E.,48.0,142.0,1.34,3.18,Completed,2016_09,-294.1176470588235,218.00000000000003,74.62686567164178,31.446540880503143,70.35,29.65
Miami,Sony Ericsson Open,2016-03-25,Hard,1st Round,Baghdatis M.,Becker B.,40.0,100.0,1.4,2.91,Completed,2016_09,-250.00000000000006,191.0,71.42857142857143,34.36426116838488,67.52,32.48
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Cilic M.,Lajovic D.,11.0,70.0,1.14,5.48,Completed,2016_09,-714.2857142857148,448.00000000000006,87.71929824561404,18.248175182481752,82.78,17.22
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Thiem D.,Groth S.,14.0,77.0,1.15,5.45,Completed,2016_09,-666.6666666666671,445.0,86.95652173913044,18.34862385321101,82.58,17.42
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Pouille L.,Garcia-Lopez G.,88.0,37.0,2.35,1.58,Completed,2016_09,135.0,-172.41379310344826,42.5531914893617,63.291139240506325,40.2,59.8
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Nishioka Y.,Lopez F.,124.0,23.0,3.77,1.26,Completed,2016_09,277.0,-384.6153846153846,26.525198938992045,79.36507936507937,25.05,74.95
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Ferrer D.,Fritz T.,8.0,81.0,1.43,2.79,Completed,2016_09,-232.55813953488376,179.0,69.93006993006993,35.842293906810035,66.11,33.89
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Simon G.,Monaco J.,19.0,108.0,1.36,3.08,Completed,2016_09,-277.7777777777777,208.0,73.52941176470587,32.467532467532465,69.37,30.63
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Goffin D.,Granollers M.,15.0,73.0,1.5,2.53,Completed,2016_09,-200.0,152.99999999999997,66.66666666666666,39.52569169960475,62.78,37.22
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Zeballos H.,Del Potro J.M.,112.0,366.0,6.76,1.11,Completed,2016_09,576.0,-909.0909090909083,14.792899408284024,90.09009009009009,14.1,85.9
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Paire B.,Youzhny M.,22.0,72.0,2.03,1.76,Completed,2016_09,102.99999999999999,-131.57894736842104,49.26108374384236,56.81818181818181,46.44,53.56
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Verdasco F.,Chardy J.,65.0,31.0,1.68,2.14,Completed,2016_09,-147.05882352941177,114.00000000000001,59.523809523809526,46.728971962616825,56.02,43.98
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Sousa J.,Pospisil V.,38.0,45.0,1.75,2.05,Completed,2016_09,-133.33333333333334,104.99999999999999,57.14285714285714,48.78048780487805,53.95,46.05
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Troicki V.,Cervantes I.,21.0,56.0,1.36,3.1,Completed,2016_09,-277.7777777777777,210.0,73.52941176470587,32.25806451612903,69.51,30.49
Miami,Sony Ericsson Open,2016-03-25,Hard,2nd Round,Johnson S.,Zverev A.,36.0,52.0,2.1,1.72,Completed,2016_09,110.00000000000001,-138.88888888888889,47.61904761904761,58.139534883720934,45.03,54.97
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Gasquet R.,Ramos-Vinolas A.,10.0,50.0,1.19,4.62,Completed,2016_09,-526.3157894736844,362.0,84.03361344537815,21.645021645021643,79.52,20.48
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Djokovic N.,Edmund K.,1.0,87.0,1.01,19.74,Completed,2016_09,-9999.99999999999,1873.9999999999998,99.00990099009901,5.065856129685917,95.13,4.87
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Nishikori K.,Herbert P.H,6.0,107.0,1.14,5.51,Completed,2016_09,-714.2857142857148,451.0,87.71929824561404,18.148820326678766,82.86,17.14
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Raonic M.,Kudla D.,12.0,63.0,1.1,6.87,Completed,2016_09,-999.9999999999991,587.0,90.9090909090909,14.556040756914118,86.2,13.8
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Dolgopolov O.,Seppi A.,29.0,43.0,1.43,2.79,Completed,2016_09,-232.55813953488376,179.0,69.93006993006993,35.842293906810035,66.11,33.89
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Kuznetsov An.,Wawrinka S.,51.0,4.0,4.24,1.21,Completed,2016_09,324.0,-476.19047619047626,23.58490566037736,82.64462809917356,22.2,77.8
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Sock J.,Stakhovsky S.,24.0,115.0,1.26,3.77,Retired,2016_09,-384.6153846153846,277.0,79.36507936507937,26.525198938992045,74.95,25.05
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Monfils G.,Ito T.,16.0,120.0,1.12,5.98,Completed,2016_09,-833.3333333333326,498.00000000000006,89.28571428571428,16.722408026755854,84.23,15.77
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Dzumhur D.,Nadal R.,94.0,5.0,10.72,1.04,Retired,2016_09,972.0000000000001,-2499.9999999999977,9.328358208955224,96.15384615384615,8.84,91.16
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Dimitrov G.,Delbonis F.,28.0,48.0,1.29,3.54,Completed,2016_09,-344.8275862068965,254.0,77.51937984496124,28.24858757062147,73.29,26.71
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Kukushkin M.,Bellucci T.,90.0,35.0,1.55,2.43,Retired,2016_09,-181.8181818181818,143.00000000000003,64.51612903225806,41.15226337448559,61.06,38.94
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Cuevas P.,Millman J.,25.0,69.0,1.7,2.12,Completed,2016_09,-142.85714285714286,112.00000000000001,58.82352941176471,47.16981132075472,55.5,44.5
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Kyrgios N.,Baghdatis M.,26.0,40.0,1.46,2.69,Completed,2016_09,-217.3913043478261,169.0,68.4931506849315,37.174721189591075,64.82,35.18
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Bautista R.,Bedene A.,18.0,57.0,1.23,4.07,Retired,2016_09,-434.7826086956522,307.0,81.30081300813006,24.57002457002457,76.79,23.21
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Smyczek T.,Isner J.,132.0,13.0,6.05,1.12,Completed,2016_09,505.0,-833.3333333333326,16.528925619834713,89.28571428571428,15.62,84.38
Miami,Sony Ericsson Open,2016-03-26,Hard,2nd Round,Mannarino A.,Querrey S.,64.0,34.0,2.22,1.64,Completed,2016_09,122.00000000000001,-156.25000000000003,45.04504504504504,60.97560975609757,42.49,57.51
Miami,Sony Ericsson Open,2016-03-27,Hard,2nd Round,Tsonga J.W.,Giraldo S.,9.0,83.0,1.11,6.7,Completed,2016_09,-909.0909090909083,570.0,90.09009009009009,14.925373134328357,85.79,14.21
Miami,Sony Ericsson Open,2016-03-27,Hard,2nd Round,Murray A.,Istomin D.,2.0,76.0,1.03,12.4,Completed,2016_09,-3333.3333333333303,1140.0,97.0873786407767,8.064516129032258,92.33,7.67
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Berdych T.,Johnson S.,7.0,36.0,1.23,4.15,Completed,2016_09,-434.7826086956522,315.00000000000006,81.30081300813006,24.096385542168672,77.14,22.86
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Thiem D.,Nishioka Y.,14.0,124.0,1.13,5.95,Completed,2016_09,-769.2307692307699,495.0,88.49557522123894,16.80672268907563,84.04,15.96
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Goffin D.,Troicki V.,15.0,21.0,1.36,3.11,Completed,2016_09,-277.7777777777777,211.0,73.52941176470587,32.154340836012864,69.57,30.43
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Zeballos H.,Verdasco F.,112.0,65.0,4.27,1.22,Completed,2016_09,326.99999999999994,-454.5454545454546,23.419203747072604,81.9672131147541,22.22,77.78
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Gasquet R.,Paire B.,10.0,22.0,1.26,3.84,Completed,2016_09,-384.6153846153846,284.0,79.36507936507937,26.041666666666668,75.29,24.71
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Simon G.,Cilic M.,19.0,11.0,2.13,1.71,Completed,2016_09,112.99999999999999,-140.84507042253523,46.948356807511736,58.4795321637427,44.53,55.47
Miami,Sony Ericsson Open,2016-03-27,Hard,3rd Round,Djokovic N.,Sousa J.,1.0,38.0,1.01,19.5,Completed,2016_09,-9999.99999999999,1850.0,99.00990099009901,5.128205128205128,95.08,4.92
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Pouille L.,Ferrer D.,88.0,8.0,5.96,1.13,Completed,2016_09,496.0,-769.2307692307699,16.778523489932887,88.49557522123894,15.94,84.06
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Nishikori K.,Dolgopolov O.,6.0,29.0,1.25,3.88,Completed,2016_09,-400.0,288.0,80.0,25.773195876288657,75.63,24.37
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Bautista R.,Tsonga J.W.,18.0,9.0,2.83,1.42,Completed,2016_09,183.0,-238.09523809523813,35.3356890459364,70.42253521126761,33.41,66.59
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Kuznetsov An.,Mannarino A.,51.0,64.0,1.55,2.42,Completed,2016_09,-181.8181818181818,142.0,64.51612903225806,41.32231404958678,60.96,39.04
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Dimitrov G.,Murray A.,28.0,2.0,4.68,1.19,Completed,2016_09,368.0,-526.3157894736844,21.367521367521366,84.03361344537815,20.27,79.73
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Kyrgios N.,Smyczek T.,26.0,132.0,1.14,5.49,Completed,2016_09,-714.2857142857148,449.0,87.71929824561404,18.21493624772313,82.81,17.19
Miami,Sony Ericsson Open,2016-03-28,Hard,3rd Round,Monfils G.,Cuevas P.,16.0,25.0,1.33,3.24,Completed,2016_09,-303.03030303030295,224.00000000000003,75.18796992481202,30.864197530864196,70.9,29.1
Miami,Sony Ericsson Open,2016-03-29,Hard,3rd Round,Dzumhur D.,Kukushkin M.,94.0,90.0,2.97,1.39,Completed,2016_09,197.00000000000003,-256.41025641025647,33.670033670033675,71.94244604316548,31.88,68.12
Miami,Sony Ericsson Open,2016-03-29,Hard,3rd Round,Raonic M.,Sock J.,12.0,24.0,1.37,3.04,Completed,2016_09,-270.2702702702702,204.0,72.99270072992701,32.89473684210527,68.93,31.07
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Goffin D.,Zeballos H.,15.0,112.0,1.09,7.4,Completed,2016_09,-1111.1111111111102,640.0,91.74311926605505,13.513513513513514,87.16,12.84
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Berdych T.,Gasquet R.,7.0,10.0,1.68,2.18,Completed,2016_09,-147.05882352941177,118.00000000000001,59.523809523809526,45.87155963302752,56.48,43.52
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Simon G.,Pouille L.,19.0,88.0,1.27,3.72,Completed,2016_09,-370.3703703703703,272.0,78.74015748031495,26.881720430107524,74.55,25.45
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Kyrgios N.,Kuznetsov An.,26.0,51.0,1.29,3.52,Completed,2016_09,-344.8275862068965,252.0,77.51937984496124,28.40909090909091,73.18,26.82
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Djokovic N.,Thiem D.,1.0,14.0,1.1,6.76,Completed,2016_09,-999.9999999999991,576.0,90.9090909090909,14.792899408284024,86.01,13.99
Miami,Sony Ericsson Open,2016-03-29,Hard,4th Round,Raonic M.,Dzumhur D.,12.0,94.0,1.08,7.63,Completed,2016_09,-1249.9999999999989,663.0,92.59259259259258,13.106159895150721,87.6,12.4
Miami,Sony Ericsson Open,2016-03-30,Hard,4th Round,Monfils G.,Dimitrov G.,16.0,28.0,1.6,2.33,Completed,2016_09,-166.66666666666663,133.0,62.5,42.91845493562232,59.29,40.71
Miami,Sony Ericsson Open,2016-03-30,Hard,4th Round,Nishikori K.,Bautista R.,6.0,18.0,1.24,3.95,Completed,2016_09,-416.6666666666667,295.0,80.64516129032258,25.31645569620253,76.11,23.89
Miami,Sony Ericsson Open,2016-03-30,Hard,Quarterfinals,Goffin D.,Simon G.,15.0,19.0,1.78,2.02,Completed,2016_09,-128.2051282051282,102.0,56.17977528089888,49.504950495049506,53.16,46.84
Miami,Sony Ericsson Open,2016-03-31,Hard,Quarterfinals,Djokovic N.,Berdych T.,1.0,7.0,1.09,7.34,Completed,2016_09,-1111.1111111111102,634.0,91.74311926605505,13.623978201634879,87.07,12.93
Miami,Sony Ericsson Open,2016-03-31,Hard,Quarterfinals,Nishikori K.,Monfils G.,6.0,16.0,1.38,3.05,Completed,2016_09,-263.1578947368422,204.99999999999997,72.46376811594205,32.78688524590164,68.85,31.15
Miami,Sony Ericsson Open,2016-04-01,Hard,Quarterfinals,Kyrgios N.,Raonic M.,26.0,12.0,2.35,1.58,Completed,2016_09,135.0,-172.41379310344826,42.5531914893617,63.291139240506325,40.2,59.8
Miami,Sony Ericsson Open,2016-04-01,Hard,Semifinals,Djokovic N.,Goffin D.,1.0,15.0,1.07,8.55,Completed,2016_09,-1428.5714285714273,755.0000000000001,93.45794392523365,11.695906432748536,88.88,11.12
Miami,Sony Ericsson Open,2016-04-02,Hard,Semifinals,Nishikori K.,Kyrgios N.,6.0,26.0,1.99,1.82,Completed,2016_09,-101.01010101010101,-121.95121951219511,50.25125628140703,54.94505494505494,47.77,52.23
Miami,Sony Ericsson Open,2016-04-03,Hard,The Final,Djokovic N.,Nishikori K.,1.0,6.0,1.16,5.31,Completed,2016_09,-625.0000000000003,430.99999999999994,86.20689655172414,18.832391713747647,82.07,17.93
Washington,Citi Open,2016-07-19,Hard,1st Round,Evans D.,Becker B.,82.0,96.0,1.72,2.1,Completed,2016_19,-138.88888888888889,110.00000000000001,58.139534883720934,47.61904761904761,54.97,45.03
Washington,Citi Open,2016-07-19,Hard,1st Round,Duckworth J.,Smyczek T.,205.0,120.0,1.89,1.89,Completed,2016_19,-112.35955056179776,-112.35955056179776,52.910052910052904,52.910052910052904,50.0,50.0
Washington,Citi Open,2016-07-19,Hard,1st Round,Fratangelo B.,Kuznetsov Al.,108.0,311.0,1.53,2.5,Completed,2016_19,-188.67924528301887,150.0,65.359477124183,40.0,62.03,37.97
Washington,Citi Open,2016-07-19,Hard,1st Round,Millman J.,Kudla D.,65.0,100.0,1.65,2.22,Completed,2016_19,-153.84615384615387,122.00000000000001,60.60606060606061,45.04504504504504,57.36,42.64
Washington,Citi Open,2016-07-19,Hard,1st Round,Sugita Y.,Pospisil V.,106.0,98.0,3.16,1.35,Completed,2016_19,216.0,-285.71428571428567,31.645569620253166,74.07407407407408,29.93,70.07
Washington,Citi Open,2016-07-19,Hard,1st Round,Thompson J.,Estrella Burgos V.,90.0,74.0,1.78,2.01,Completed,2016_19,-128.2051282051282,100.99999999999997,56.17977528089888,49.75124378109454,53.03,46.97
Washington,Citi Open,2016-07-19,Hard,1st Round,Fritz T.,Sela D.,67.0,62.0,1.55,2.42,Completed,2016_19,-181.8181818181818,142.0,64.51612903225806,41.32231404958678,60.96,39.04
Washington,Citi Open,2016-07-19,Hard,1st Round,Donaldson J.,Millot V.,153.0,147.0,1.75,2.06,Completed,2016_19,-133.33333333333334,106.0,57.14285714285714,48.54368932038835,54.07,45.93
Washington,Citi Open,2016-07-19,Hard,1st Round,Mannarino A.,Tiafoe F.,55.0,156.0,1.37,3.03,Completed,2016_19,-270.2702702702702,202.99999999999997,72.99270072992701,33.003300330033,68.86,31.14
Washington,Citi Open,2016-07-19,Hard,1st Round,Baker B.,Groth S.,437.0,154.0,2.31,1.59,Completed,2016_19,131.0,-169.4915254237288,43.290043290043286,62.893081761006286,40.77,59.23
Washington,Citi Open,2016-07-19,Hard,1st Round,Harrison R.,Robert S.,158.0,59.0,1.65,2.21,Completed,2016_19,-153.84615384615387,121.0,60.60606060606061,45.248868778280546,57.25,42.75
Washington,Citi Open,2016-07-19,Hard,1st Round,Lu Y.H.,Krajicek A.,71.0,133.0,1.28,3.54,Completed,2016_19,-357.1428571428571,254.0,78.125,28.24858757062147,73.44,26.56
Washington,Citi Open,2016-07-19,Hard,1st Round,Nishioka Y.,Dodig I.,93.0,75.0,2.16,1.67,Retired,2016_19,116.00000000000001,-149.2537313432836,46.2962962962963,59.88023952095809,43.6,56.4
Washington,Citi Open,2016-07-19,Hard,1st Round,Young D.,Escobedo E.,57.0,269.0,1.35,3.11,Completed,2016_19,-285.71428571428567,211.0,74.07407407407408,32.154340836012864,69.73,30.27
Washington,Citi Open,2016-07-19,Hard,1st Round,Lacko L.,Shapovalov D.,102.0,371.0,1.31,3.38,Completed,2016_19,-322.58064516129025,238.0,76.33587786259541,29.585798816568047,72.07,27.93
Washington,Citi Open,2016-07-19,Hard,1st Round,Jaziri M.,Opelka R.,63.0,833.0,1.24,3.91,Completed,2016_19,-416.6666666666667,291.0,80.64516129032258,25.575447570332482,75.92,24.08
Washington,Citi Open,2016-07-19,Hard,2nd Round,Evans D.,Dimitrov G.,82.0,40.0,3.55,1.28,Completed,2016_19,254.99999999999997,-357.1428571428571,28.169014084507044,78.125,26.5,73.5
Washington,Citi Open,2016-07-19,Hard,2nd Round,Dolgopolov O.,Thompson J.,37.0,90.0,1.31,3.41,Completed,2016_19,-322.58064516129025,241.0,76.33587786259541,29.32551319648094,72.25,27.75
Washington,Citi Open,2016-07-20,Hard,2nd Round,Querrey S.,Fratangelo B.,29.0,108.0,1.23,4.01,Completed,2016_19,-434.7826086956522,301.0,81.30081300813006,24.93765586034913,76.53,23.47
Washington,Citi Open,2016-07-20,Hard,2nd Round,Paire B.,Donaldson J.,24.0,153.0,1.59,2.33,Completed,2016_19,-169.4915254237288,133.0,62.893081761006286,42.91845493562232,59.44,40.56
Washington,Citi Open,2016-07-20,Hard,2nd Round,Johnson S.,Mannarino A.,25.0,55.0,1.53,2.45,Completed,2016_19,-188.67924528301887,145.00000000000003,65.359477124183,40.81632653061224,61.56,38.44
Washington,Citi Open,2016-07-20,Hard,2nd Round,Muller G.,Nishioka Y.,36.0,93.0,1.43,2.74,Completed,2016_19,-232.55813953488376,174.00000000000003,69.93006993006993,36.496350364963504,65.71,34.29
Washington,Citi Open,2016-07-20,Hard,2nd Round,Harrison R.,Troicki V.,158.0,34.0,2.47,1.53,Completed,2016_19,147.00000000000003,-188.67924528301887,40.48582995951416,65.359477124183,38.25,61.75
Washington,Citi Open,2016-07-20,Hard,2nd Round,Zverev A.,Fritz T.,27.0,67.0,1.48,2.58,Completed,2016_19,-208.33333333333334,158.0,67.56756756756756,38.759689922480625,63.55,36.45
Washington,Citi Open,2016-07-20,Hard,2nd Round,Jaziri M.,Anderson K.,63.0,33.0,3.59,1.28,Completed,2016_19,259.0,-357.1428571428571,27.85515320334262,78.125,26.28,73.72
Washington,Citi Open,2016-07-20,Hard,2nd Round,Monfils G.,Lu Y.H.,17.0,71.0,1.46,2.67,Completed,2016_19,-217.3913043478261,167.0,68.4931506849315,37.453183520599254,64.65,35.35
Washington,Citi Open,2016-07-21,Hard,2nd Round,Karlovic I.,Baker B.,35.0,437.0,1.4,2.85,Completed,2016_19,-250.00000000000006,185.0,71.42857142857143,35.08771929824561,67.06,32.94
Washington,Citi Open,2016-07-21,Hard,2nd Round,Isner J.,Duckworth J.,16.0,205.0,1.13,5.84,Completed,2016_19,-769.2307692307699,484.0,88.49557522123894,17.123287671232877,83.79,16.21
Washington,Citi Open,2016-07-21,Hard,2nd Round,Coric B.,Sugita Y.,53.0,106.0,1.25,3.84,Completed,2016_19,-400.0,284.0,80.0,26.041666666666668,75.44,24.56
Washington,Citi Open,2016-07-21,Hard,2nd Round,Sock J.,Lacko L.,26.0,102.0,1.21,4.18,Completed,2016_19,-476.19047619047626,318.0,82.64462809917356,23.923444976076556,77.55,22.45
Washington,Citi Open,2016-07-21,Hard,2nd Round,Tomic B.,Young D.,19.0,57.0,1.55,2.4,Completed,2016_19,-181.8181818181818,140.0,64.51612903225806,41.66666666666667,60.76,39.24
Washington,Citi Open,2016-07-21,Hard,2nd Round,Baghdatis M.,Millman J.,41.0,65.0,1.51,2.52,Completed,2016_19,-196.078431372549,152.0,66.2251655629139,39.682539682539684,62.53,37.47
Washington,Citi Open,2016-07-21,Hard,3rd Round,Johnson S.,Harrison R.,25.0,158.0,1.25,3.78,Completed,2016_19,-400.0,278.0,80.0,26.455026455026452,75.15,24.85
Washington,Citi Open,2016-07-21,Hard,3rd Round,Karlovic I.,Tomic B.,35.0,19.0,2.2,1.65,Completed,2016_19,120.00000000000001,-153.84615384615387,45.45454545454545,60.60606060606061,42.86,57.14
Washington,Citi Open,2016-07-21,Hard,3rd Round,Sock J.,Evans D.,26.0,82.0,1.32,3.27,Completed,2016_19,-312.49999999999994,227.0,75.75757575757575,30.58103975535168,71.24,28.76
Washington,Citi Open,2016-07-21,Hard,3rd Round,Isner J.,Baghdatis M.,16.0,41.0,1.3,3.45,Completed,2016_19,-333.33333333333326,245.00000000000003,76.92307692307692,28.985507246376812,72.63,27.37
Washington,Citi Open,2016-07-22,Hard,3rd Round,Monfils G.,Coric B.,17.0,53.0,1.39,2.93,Completed,2016_19,-256.41025641025647,193.00000000000003,71.94244604316548,34.129692832764505,67.82,32.18
Washington,Citi Open,2016-07-22,Hard,3rd Round,Zverev A.,Jaziri M.,27.0,63.0,1.21,4.24,Completed,2016_19,-476.19047619047626,324.0,82.64462809917356,23.58490566037736,77.8,22.2
Washington,Citi Open,2016-07-22,Hard,3rd Round,Querrey S.,Dolgopolov O.,29.0,37.0,1.57,2.35,Completed,2016_19,-175.43859649122805,135.0,63.69426751592356,42.5531914893617,59.95,40.05
Washington,Citi Open,2016-07-22,Hard,3rd Round,Paire B.,Muller G.,24.0,36.0,2.61,1.48,Completed,2016_19,161.0,-208.33333333333334,38.31417624521073,67.56756756756756,36.19,63.81
Washington,Citi Open,2016-07-22,Hard,Quarterfinals,Karlovic I.,Sock J.,35.0,26.0,2.05,1.76,Completed,2016_19,104.99999999999999,-131.57894736842104,48.78048780487805,56.81818181818181,46.19,53.81
Washington,Citi Open,2016-07-22,Hard,Quarterfinals,Johnson S.,Isner J.,25.0,16.0,2.55,1.5,Completed,2016_19,154.99999999999997,-200.0,39.21568627450981,66.66666666666666,37.04,62.96
Washington,Citi Open,2016-07-23,Hard,Quarterfinals,Monfils G.,Querrey S.,17.0,29.0,1.48,2.6,Completed,2016_19,-208.33333333333334,160.0,67.56756756756756,38.46153846153847,63.73,36.27
Washington,Citi Open,2016-07-23,Hard,Quarterfinals,Zverev A.,Paire B.,27.0,24.0,1.51,2.52,Completed,2016_19,-196.078431372549,152.0,66.2251655629139,39.682539682539684,62.53,37.47
Washington,Citi Open,2016-07-23,Hard,Semifinals,Karlovic I.,Johnson S.,35.0,25.0,2.25,1.63,Completed,2016_19,125.0,-158.73015873015876,44.44444444444444,61.34969325153374,42.01,57.99
Washington,Citi Open,2016-07-24,Hard,Semifinals,Monfils G.,Zverev A.,17.0,27.0,1.51,2.52,Completed,2016_19,-196.078431372549,152.0,66.2251655629139,39.682539682539684,62.53,37.47
Washington,Citi Open,2016-07-24,Hard,The Final,Monfils G.,Karlovic I.,17.0,35.0,1.47,2.61,Completed,2016_19,-212.76595744680853,161.0,68.02721088435374,38.31417624521073,63.97,36.03
